key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
g625||NKX6-1	NKX6-1	g625	0.429772452921203	0.00287488761552685	0.0656011545221486	0.802473814063918	0.565424439319216	0.00139186996969771	0.544619179771816	0.000117544543861767	0.230392156862745	0.372202001810954	0.642857142857143	0.000235473414383737	0	0	0	0	0	0
g626||NKX6-1	NKX6-1	g626	0.468252017159318	0.00103154180430909	0.0533777882069237	0.838773403368947	0.60607888060703	0.000492778367657036	0.443231575701511	0.00223670131826048	-0.218137254901961	0.398796167437171	0.57487684729064	0.0013451369155704	0	0	0	0	0	0
g628||NKX6-1	NKX6-1	g628	0.531557678368611	0.00014392833609986	0.365527082935372	0.149075983974855	0.693355617206325	3.04779709769915e-05	0.50958988590811	0.000358417493321595	0.612745098039216	0.0104240392435149	0.574384236453202	0.00136044661942443	0	0	0	0	0	0
g629||NKX6-1	NKX6-1	g629	0.49097777873095	0.000531255909173332	-0.16825065536844	0.518601753117993	0.637837207622403	0.000197540935247536	0.415972864631514	0.00432379557863821	-0.183823529411765	0.478639035066498	0.532019704433497	0.00339606708984016	0	0	0	0	0	0
g630||NKX6-1	NKX6-1	g630	0.549974346347722	7.51852476659453e-05	-0.174680639253858	0.502505807743485	0.71284513403159	1.4305135801289e-05	0.448658649398705	0.00194973908331246	-0.0416666666666667	0.876019904250764	0.610837438423645	0.000561235826180531	0	0	0	0	0	0
g631||NKX6-1	NKX6-1	g631	0.552342590869023	6.89699837829531e-05	0.0447448789849094	0.86460134901426	0.718119128641444	1.15347901054425e-05	0.503623300372044	0.000359837024453754	0.142244048808336	0.586030838730278	0.579310344827586	0.00121395554753202	0	0	0	0	0	0
g632||NKX6-1	NKX6-1	g632	0.572520361852871	3.21792687246192e-05	-0.148777469271986	0.568753649577151	0.751647422432624	2.60187541132359e-06	0.447301880974406	0.00201822231574682	-0.0637254901960784	0.809389056534401	0.704433497536946	3.27146597540487e-05	0	0	0	0	0	0
g633||NKX6-1	NKX6-1	g633	0.421229718387675	0.00355365180336281	0.0332582617718815	0.899164800159262	0.540145765773668	0.00248957129729311	0.368485969781067	0.0121726148324376	-0.0343137254901961	0.898435700733963	0.458620689655172	0.0131140443791744	0	0	0	0	0	0
g634||NKX6-1	NKX6-1	g634	0.549632246514649	7.61241289558509e-05	-0.225203691804583	0.38481718378407	0.719609972637019	1.08444728433364e-05	0.402898550724638	0.00582965838051987	-0.20343137254902	0.432062576349258	0.517241379310345	0.00455728787973238	0	0	0	0	0	0
g635||NKX6-1	NKX6-1	g635	0.54843150849292	7.95048005346676e-05	-0.15542481405557	0.551402893944096	0.720683722899289	1.03705286027082e-05	0.394017884674684	0.00709793607011343	-0.142156862745098	0.585424444638834	0.620689655172414	0.000433865944568053	0	0	0	0	0	0
g636||NKX6-1	NKX6-1	g636	0.477372521738856	0.000794710008094255	-0.00459002955206237	0.986050827649993	0.631006076926994	0.000242509944160395	0.459171087588486	0.00132806357342474	0.136196421541249	0.602214591679165	0.564039408866995	0.0017189019673873	0	0	0	0	0	0
g637||NKX6-1	NKX6-1	g637	0.294541572686164	0.0469197597115248	-0.378442789596208	0.134165834843354	0.373920531047903	0.0456948336972233	0.196916435399322	0.189052203133249	0.0318627450980392	0.905925223934364	0.316748768472906	0.0944107873511427	0	0	0	0	0	0
g638||NKX6-1	NKX6-1	g638	0.481479312289527	0.000704972361704908	0.0546009464088216	0.835125908569175	0.629073314405654	0.000256773772150926	0.508849830403947	0.000366525088703737	0.301470588235294	0.23896488058254	0.582266009852217	0.00113281964130661	0	0	0	0	0	0
g640||NKX6-1	NKX6-1	g640	0.538225864001881	0.000114267372675456	0.29597213681924	0.248726402338994	0.695816569712065	2.77912744003478e-05	0.489608387295714	0.0006451310656243	0.218137254901961	0.398796167437171	0.54679802955665	0.00249947951048495	0	0	0	0	0	0
g642||NKX6-1	NKX6-1	g642	0.550322003666016	7.42419489101605e-05	0.386117952266123	0.125812233908898	0.726948485791271	7.95768991294587e-06	0.54400246685168	0.000119992956820855	0.399509803921569	0.113219606617336	0.622167487684729	0.000417131023071301	0	0	0	0	0	0
g643||NKX6-1	NKX6-1	g643	0.457654253947423	0.00138438656737865	0.0463427790799118	0.859810192769154	0.613730737315672	0.000398906483505121	0.348257786000617	0.0181696762203351	-0.00735294117647059	0.981146015681787	0.41871921182266	0.0246495369080631	0	0	0	0	0	0
g644||NKX6-1	NKX6-1	g644	0.549248215486355	7.71908232522215e-05	0.489821852722106	0.0459508648227752	0.716575216121873	1.22910466907216e-05	0.583965464076472	2.91613265525808e-05	0.468137254901961	0.0599886765733457	0.620197044334975	0.000439573351654137	0	0	0	0	0	0
g645||NKX6-1	NKX6-1	g645	0.363743876351225	0.0129584002059737	0.245074816928915	0.343093836205699	0.479937789767192	0.0084196583069398	0.291026827012026	0.050112390215518	0.178921568627451	0.490666292162011	0.380788177339901	0.0423792425986852	0	0	0	0	0	0
g646||NKX6-1	NKX6-1	g646	0.480290863306498	0.000729957234033908	-0.226597847203103	0.381802779709728	0.612698492254752	0.000410572481840138	0.453715695343817	0.00171235236938362	-0.0955882352941177	0.715475623387515	0.648275862068965	0.000201334901690458	0	0	0	0	0	0
g647||NKX6-1	NKX6-1	g647	0.478143510959137	0.000777121422876151	0.175766059025506	0.49981229320458	0.609469729641478	0.000449023437038446	0.468393462843047	0.00116242083796108	0.112745098039216	0.666424281058544	0.55615763546798	0.00204451286263435	0	0	0	0	0	0
g648||NKX6-1	NKX6-1	g648	0.470696064546515	0.000962580035854045	0.175813810093275	0.499693954827775	0.61385806479794	0.000397487888114923	0.588899167437558	2.420989451763e-05	0.303921568627451	0.235017254877754	0.697044334975369	4.24536980338629e-05	0	0	0	0	0	0
g649||NKX6-1	NKX6-1	g649	0.546785075973637	8.43630498343333e-05	0.0400154481254174	0.878807674594326	0.707536512112127	1.76828142614192e-05	0.394141227258711	0.00707879297464104	-0.017156862745098	0.951004026215098	0.563054187192118	0.00175696695667858	0	0	0	0	0	0
g650||NKX6-1	NKX6-1	g650	0.312397656078984	0.0345414663636409	-0.0925081757415462	0.723993390913609	0.404222798489982	0.0296428635721531	0.227752081406105	0.127760199380631	-0.0147058823529412	0.958534992249883	0.272413793103448	0.152492432561124	0	0	0	0	0	0
g651||NKX6-1	NKX6-1	g651	0.538694851870899	0.000112407145655532	-0.178858474767438	0.492176174771063	0.704862568912618	1.96413144506393e-05	0.54802799989052	8.06712566462919e-05	-0.0711220244041679	0.786198469321604	0.648768472906404	0.000198458881996759	0	0	0	0	0	0
g652||NKX6-1	NKX6-1	g652	0.410876326499539	0.00456178788135034	-0.18401096134892	0.479578933803133	0.543822977014966	0.0022940483416157	0.422893089719704	0.00341141601855763	-0.110361762006467	0.67326914679877	0.599507389162562	0.000747104440351154	0	0	0	0	0	0
g653||NKX6-1	NKX6-1	g653	0.396547432011801	0.00636518978004802	-0.0886133936265227	0.735213208109403	0.519315674052118	0.0038907165767669	0.267221708294789	0.0728254967051145	-0.0416666666666667	0.876019904250764	0.423152709359606	0.0230541844361512	0	0	0	0	0	0
g654||NKX6-1	NKX6-1	g654	0.336322332692237	0.0222955682026717	-0.234122040174455	0.365759752711445	0.439804896396168	0.0169702973676591	0.247856922602529	0.0967947407239033	-0.200980392156863	0.437747732973481	0.349753694581281	0.0635448728081572	0	0	0	0	0	0
g655||NKX6-1	NKX6-1	g655	0.642219982552283	1.50151359405566e-06	0.478657841303367	0.0519260444349056	0.841416924221023	1.08208650639158e-08	0.650447116867098	1.94622729027668e-06	0.504901960784314	0.0407898208688142	0.726600985221675	1.44487745795524e-05	0	0	0	0	0	0
g656||NKX6-1	NKX6-1	g656	0.595308160184449	1.27793489684784e-05	-0.674614887135583	0.00297241524666197	0.78423564522056	4.8103470209745e-07	0.443971631205674	0.00219547962931919	-0.725490196078431	0.0014087397847264	0.704926108374384	3.21438113418488e-05	0	0	0	0	0	0
g657||NKX6-1	NKX6-1	g657	0.581100377803843	2.29135770600983e-05	-0.347611873899758	0.171574858287921	0.759072072843213	1.81271077853869e-06	0.480927565062601	0.000716474810968361	-0.256284536215019	0.320751546817021	0.729556650246305	1.29179736888616e-05	0	0	0	0	0	0
g658||NKX6-1	NKX6-1	g658	0.494618954356739	0.000475612240091126	-0.218407587212752	0.399696886128686	0.644121756454084	0.000162858314084083	0.41831637372803	0.00409354181077116	-0.463235294117647	0.0629940258898239	0.601477832512315	0.000711370049727057	0	0	0	0	0	0
g659||NKX6-1	NKX6-1	g659	0.558756017666677	5.44185520368243e-05	0.388996532255071	0.12277491825481	0.72252872838307	9.59945978269179e-06	0.401418439716312	0.00602613642348877	0.225490196078431	0.38271501317929	0.53448275862069	0.003229773290009	0	0	0	0	0	0
g660||NKX6-1	NKX6-1	g660	0.419137315325776	0.00373995080165678	-0.491462942278588	0.0451182141363363	0.543064359744858	0.00233326241460546	0.271292013567684	0.0684469238610508	-0.583333333333333	0.0157389567860025	0.487192118226601	0.00799859172354265	0	0	0	0	0	0
g661||NKX6-1	NKX6-1	g661	0.520621205948712	0.000208001459079457	0.520136300778119	0.0323299958477235	0.67539373515591	5.82336179892737e-05	0.593234450928079	1.39402874147198e-05	0.256284536215019	0.320751546817021	0.723645320197044	1.61528415198537e-05	0	0	0	0	0	0
g662||NKX6-1	NKX6-1	g662	0.485009501706474	0.000635214803275152	-0.64112761230408	0.00554500077069024	0.630711689989463	0.00024463627648211	0.367078849352732	0.0120930067354337	-0.707541518641463	0.00148723404111042	0.611330049261084	0.000554167131565145	0	0	0	0	0	0
g663||NKX6-1	NKX6-1	g663	0.512427297699339	0.000271877491949786	-0.354422957223613	0.162768695597876	0.665368919971633	8.20286749158879e-05	0.382176996608079	0.00915929124508749	-0.176470588235294	0.496735820258108	0.59064039408867	0.000928018903300021	0	0	0	0	0	0
g664||NKX6-1	NKX6-1	g664	0.494649261191008	0.000475171992736588	-0.23041073384975	0.373625261713936	0.644154845187465	0.000162691002232749	0.374653098982424	0.0107234033053852	-0.279411764705882	0.276432987525513	0.601477832512315	0.000711370049727057	0	0	0	0	0	0
g665||NKX6-1	NKX6-1	g665	0.469590114578797	0.000993258192755422	0.0172781436281343	0.947523000131912	0.618662466215539	0.000347101645585816	0.396361393771199	0.006741835811776	-0.0147058823529412	0.958534992249883	0.509852216748768	0.0052558720895533	0	0	0	0	0	0
g666||NKX6-1	NKX6-1	g666	0.476915644446649	0.000805300190272578	0.228412743001919	0.377898176497577	0.617415968991007	0.000359601521064929	0.448535306814678	0.00195587815474606	0.252450980392157	0.326982812517477	0.53448275862069	0.003229773290009	0	0	0	0	0	0
g667||NKX6-1	NKX6-1	g667	0.442073922484992	0.00209827607295281	0.481139416350911	0.0505502159660502	0.570896982572974	0.00121972309743811	0.50095590502621	0.000463941019926614	0.455882352941177	0.0677143311960762	0.585714285714286	0.00104416480427995	0	0	0	0	0	0
g668||NKX6-1	NKX6-1	g668	0.484639370460449	0.000642226028277096	-0.492975523455986	0.0443608914153679	0.649466579659947	0.000137726721572037	0.487141535615171	0.000692105499716673	-0.178921568627451	0.490666292162011	0.642364532019704	0.000238815181392456	0	0	0	0	0	0
g669||NKX6-1	NKX6-1	g669	0.41781034791944	0.00386248966453589	0.601204912800728	0.0106897041097855	0.563269541341133	0.00146523363119768	0.47198495196513	0.000927897992151583	0.323727835218971	0.20495287777211	0.55615763546798	0.00204451286263435	0	0	0	0	0	0
g670||NKX6-1	NKX6-1	g670	0.344699913157558	0.0189796058315162	0.00402845711068673	0.987757326795565	0.444199592028298	0.0157775181816688	0.334813444341659	0.0234171978410264	0.0661764705882353	0.802055628068064	0.44384236453202	0.0166955218396544	0	0	0	0	0	0
g671||NKX6-1	NKX6-1	g671	0.577140754783697	2.68330676687797e-05	0.108522277975863	0.678438454374263	0.750177042495336	2.79080733235073e-06	0.525377736663583	0.000219877067881993	0.176470588235294	0.496735820258108	0.631034482758621	0.000328082230493823	0	0	0	0	0	0
g673||NKX6-1	NKX6-1	g673	0.492823278687712	0.000502361482524962	-0.350708317654216	0.167532711103034	0.633954073265836	0.000222100451113657	0.434104224483503	0.00280470495552036	-0.573529411764706	0.0179242485263288	0.604433497536946	0.000660567022597264	0	0	0	0	0	0
g674||NKX6-1	NKX6-1	g674	0.473936018999813	0.000877521236250268	0.294496096771322	0.251206143847316	0.627793509576947	0.000266621720403942	0.526611162503854	0.000211443113143904	0.0857843137254902	0.744017310206342	0.666995073891625	0.000114432515622706	0	0	0	0	0	0
g675||NKX6-1	NKX6-1	g675	0.388610401589967	0.00760889106462936	-0.404262631955309	0.10752127701266	0.504398889823762	0.00526784132433916	0.243239076251205	0.103335317764107	-0.36296757282127	0.152159806209473	0.469950738916256	0.0108275519842633	0	0	0	0	0	0
g676||NKX6-1	NKX6-1	g676	0.525279883693678	0.000178077843756005	0.211310234905558	0.415561204244371	0.685041837292877	4.13578235154303e-05	0.533641689793401	0.000168738045133812	0.0735294117647059	0.780154518375691	0.739901477832512	8.71460394309712e-06	0	0	0	0	0	0
g677||NKX6-1	NKX6-1	g677	0.55603733944521	6.02046764809997e-05	-0.475876857214067	0.0535009637160442	0.728065843684489	7.58486016520235e-06	0.539455425955703	0.000109448866362444	-0.40220731042357	0.109492353025194	0.778325123152709	2.3721008844806e-06	0	0	0	0	0	0
g678||NKX6-1	NKX6-1	g678	0.480049637521895	0.000735124397732202	0.529913563262781	0.0286763253484299	0.618822792071148	0.000345522012980717	0.614307739747148	8.91906119251178e-06	0.382352941176471	0.130676009253024	0.638916256157635	0.000263396322937979	0	0	0	0	0	0
g679||NKX6-1	NKX6-1	g679	0.338855697247864	0.0212451212042334	0.306851562603862	0.230923303257829	0.444459519773177	0.0157092058071545	0.367005858772741	0.0125445225505077	0.362745098039216	0.152887807312487	0.423152709359606	0.0230541844361512	0	0	0	0	0	0
g680||NKX6-1	NKX6-1	g680	0.341388715948249	0.020236734694119	-0.0591651535202692	0.821543883572513	0.465486510166614	0.0109388508674849	0.163207403636616	0.278475675661253	0.0147511452557662	0.955190118437503	0.214778325123153	0.262012108594804	0	0	0	0	0	0
g681||NKX6-1	NKX6-1	g681	0.501109200781817	0.000389285335351372	0.548258494198049	0.0226867237958819	0.640599541121369	0.000181564497771176	0.522294172062905	0.000242316991586312	0.544117647058824	0.0259558515382696	0.666995073891625	0.000114432515622706	0	0	0	0	0	0
g682||NKX6-1	NKX6-1	g682	0.430022291602393	0.00285688749946376	0.632946647077486	0.00638875238007358	0.554599182052981	0.00179540855661183	0.373913043478261	0.0108890367639151	0.316176470588235	0.215920867018769	0.466502463054187	0.0114846636618082	0	0	0	0	0	0
g683||NKX6-1	NKX6-1	g683	0.475850662054477	0.000830478117010226	0.169677646976343	0.515009143301254	0.629722502170291	0.000251902255981291	0.328522972556275	0.0262811081573115	0.220588235294118	0.393394452555898	0.47487684729064	0.00994415434945252	0	0	0	0	0	0
g684||NKX6-1	NKX6-1	g684	0.520335347880498	0.000209978015835642	0.0169328011108081	0.948570554827618	0.670444369510048	6.90764682463236e-05	0.350107924761024	0.0175326961736969	-0.169117647058824	0.515164256863485	0.6	0.000738027060983095	0	0	0	0	0	0
g685||NKX6-1	NKX6-1	g685	0.42400032780874	0.00331953138949456	0.634728719434034	0.00619669866837957	0.547004522019143	0.00213571951510854	0.516204631902279	0.000240504301059076	0.442673289825941	0.0751686500080395	0.579310344827586	0.00121395554753202	0	0	0	0	0	0
g686||NKX6-1	NKX6-1	g686	0.476936040051486	0.000804824749244154	-0.472507100020829	0.0554568206015138	0.625703657129777	0.000283420826680405	0.507246376811594	0.000384664161217566	0.0637254901960784	0.809389056534401	0.693103448275862	4.86520887474216e-05	0	0	0	0	0	0
g687||NKX6-1	NKX6-1	g687	0.600953346623717	1.00546522731105e-05	0.579696123204727	0.0147266877731649	0.785237023407508	4.54668228328758e-07	0.558433549182855	7.33518835258966e-05	0.276960784313726	0.280812275841214	0.690147783251231	5.38206959236462e-05	0	0	0	0	0	0
g688||NKX6-1	NKX6-1	g688	0.590745959910177	1.5461236945719e-05	-0.134543721301654	0.606668450467702	0.770440941622072	1.0160797892667e-06	0.54901477099093	7.78458899088567e-05	-0.203556138811929	0.43326718298958	0.711822660098522	2.5049879967478e-05	0	0	0	0	0	0
g689||NKX6-1	NKX6-1	g689	0.574068293699775	3.02881990847319e-05	0.432664056983625	0.0828058201804099	0.738270568876418	4.84014245838642e-06	0.627752081406105	5.12388881756513e-06	0.183823529411765	0.478639035066498	0.772413793103448	2.79343364837016e-06	0	0	0	0	0	0
g690||NKX6-1	NKX6-1	g690	0.594240890705819	1.33652411814299e-05	-0.322245084163406	0.207154861415236	0.76655369146654	1.24295476701746e-06	0.503438280790717	0.000361933620282961	-0.381361199822348	0.130945456678657	0.738916256157635	9.04720312495773e-06	0	0	0	0	0	0
g692||NKX6-1	NKX6-1	g692	0.471712079759524	0.000935145907075073	-0.323661989322292	0.205050338601247	0.611375958415796	0.000425957166932519	0.420043169904409	0.00393086377058282	-0.350490196078431	0.168044272760931	0.617241379310345	0.000475218158805228	0	0	0	0	0	0
g693||NKX6-1	NKX6-1	g693	0.474849666007091	0.000854783337294145	0.291933839659344	0.255547275722252	0.618742796389188	0.000346309388017731	0.457169287696577	0.0015654091959836	0.144607843137255	0.578870511436224	0.594088669950739	0.000853575708304697	0	0	0	0	0	0
g694||NKX6-1	NKX6-1	g694	0.50522677900306	0.000342120707791032	0.290313939629539	0.258315744836625	0.665514478615704	8.16290473260874e-05	0.494665433240826	0.000557705037250516	0.279411764705882	0.276432987525513	0.6	0.000738027060983095	0	0	0	0	0	0
g695||NKX6-1	NKX6-1	g695	0.487248043667983	0.000594256059195728	-0.710269087126353	0.00139862992094666	0.637031578587033	0.000202428870271653	0.368485969781067	0.0121726148324376	-0.666666666666667	0.00442480744915861	0.642857142857143	0.000235473414383737	0	0	0	0	0	0
g696||NKX6-1	NKX6-1	g696	0.483857917076256	0.000657257335692517	-0.0238906765999183	0.927482247920277	0.625940994253686	0.000281467140528036	0.296577243293247	0.0457496149164791	-0.321078431372549	0.208580093108783	0.48128078817734	0.00888765894487517	0	0	0	0	0	0
g697||NKX6-1	NKX6-1	g697	0.542180024727141	9.94237490951645e-05	-0.266025826523858	0.302046618663618	0.701801058322138	2.21207100395062e-05	0.577304964539007	3.73373833383322e-05	-0.176470588235294	0.496735820258108	0.765024630541872	3.51416228723693e-06	0	0	0	0	0	0
g698||NKX6-1	NKX6-1	g698	0.497055733201708	0.000441363615118367	0.241640766564077	0.350111975528842	0.644034817496717	0.000163298644151743	0.502559358618563	0.000442442109742255	0.0392156862745098	0.883482430045583	0.690147783251231	5.38206959236462e-05	0	0	0	0	0	0
g700||NKX6-1	NKX6-1	g700	0.412835087307972	0.00435383552910795	-0.303917084473759	0.235643099832962	0.532834727251773	0.00292130984417785	0.404255319148936	0.00565450452990619	-0.215686274509804	0.404238975397585	0.560098522167488	0.00187558591698446	0	0	0	0	0	0
g702||NKX6-1	NKX6-1	g702	0.558902858416454	5.41210063623793e-05	0.311008309498479	0.224341313364487	0.725690932754725	8.39695298231814e-06	0.526734505087882	0.000210616113607646	0.301470588235294	0.23896488058254	0.640886699507389	0.00024909163734709	0	0	0	0	0	0
g703||NKX6-1	NKX6-1	g703	0.41849488993645	0.00379884301805079	-0.673247832670998	0.00305357646798133	0.539898501741003	0.00250321906454404	0.308859354428508	0.0367526249252253	-0.469650609427522	0.0571561031248285	0.41231527093596	0.0271140160324148	0	0	0	0	0	0
g704||NKX6-1	NKX6-1	g704	0.614232230439648	5.61571862324974e-06	-0.369971855722256	0.143822727036753	0.800585207484943	1.84329925970421e-07	0.518840579710145	0.000269905438458469	-0.333333333333333	0.190964837843444	0.738423645320197	9.21834275783154e-06	0	0	0	0	0	0
g705||NKX6-1	NKX6-1	g705	0.534365235613185	0.000130678357217683	0.444679830242241	0.0737018026912848	0.68701726595095	3.84985726193734e-05	0.600616712920136	1.54028905155504e-05	0.409313725490196	0.104039021122669	0.615763546798029	0.000493970359563573	0	0	0	0	0	0
g706||NKX6-1	NKX6-1	g706	0.380260309071951	0.00913903635862607	-0.256289419693282	0.320742003603788	0.48662334987983	0.00743139159387763	0.30626908028993	0.0384440617841128	0.206008622412072	0.427625313450477	0.346305418719212	0.0663370973822482	0	0	0	0	0	0
g707||NKX6-1	NKX6-1	g707	0.527901668918094	0.00016301017084355	-0.378975773067568	0.133573652079375	0.689888114557432	3.46578498244761e-05	0.529772734532924	0.000152975141684125	-0.342121462220049	0.178901747320178	0.75320197044335	5.30004034062283e-06	0	0	0	0	0	0
g708||NKX6-1	NKX6-1	g708	0.393457324994729	0.00682664382563897	0.303849136663855	0.235753105142216	0.499001005587635	0.00585922599226264	0.471676585996252	0.000936092387673495	0.321275351618827	0.20860326104616	0.572906403940887	0.00140728867844325	0	0	0	0	0	0
