key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
g112||HOXD9	HOXD9	g112	-0.344136909118625	0.0191885820824085	0.365088040035573	0.149601903877466	-0.429304270671486	0.0201248046837582	-0.287943262411347	0.0526791749907578	0.176470588235294	0.496735820258108	-0.399507389162562	0.0326526796048681	0	0	0	0	0	0
g113||HOXD9	HOXD9	g113	-0.555838511701708	6.06491354770435e-05	0.321280080166689	0.208596182550101	-0.708309161359126	1.71504988204164e-05	-0.543879124267653	0.00012048819509574	0.323529411764706	0.204973096417061	-0.736453201970443	9.93642033233985e-06	0	0	0	0	0	0
g114||HOXD9	HOXD9	g114	-0.485429351296491	0.000627345017207658	-0.00755681886152887	0.977036501042446	-0.608877134780749	0.000456414371093908	-0.503422756706753	0.000431242780527509	0.0294117647058824	0.913422521347557	-0.668472906403941	0.000109259675385995	0	0	0	0	0	0
g115||HOXD9	HOXD9	g115	-0.468016761753157	0.00103840713338616	-0.379838636540614	0.132618791493062	-0.583282110473916	0.000896946897607853	-0.461856305889608	0.00138401878625812	-0.352941176470588	0.164932926121232	-0.555172413793103	0.00208874932777907	0	0	0	0	0	0
g116||HOXD9	HOXD9	g116	-0.443095638112541	0.00204303511119281	-0.123829935904836	0.635853709140792	-0.55199766124322	0.00190626836763258	-0.384840729160122	0.00826978582839204	-0.078479475204599	0.764639442628814	-0.526600985221675	0.00378809008037995	0	0	0	0	0	0
g117||HOXD9	HOXD9	g117	-0.52701619802856	0.000167964402625404	0.356733376131605	0.159852204610163	-0.661455506552529	9.34468488443252e-05	-0.395868023435091	0.00681547989191497	0.299019607843137	0.242955467684265	-0.641379310344827	0.000245623849977791	0	0	0	0	0	0
g118||HOXD9	HOXD9	g118	-0.516222554653054	0.000240363599569311	-0.201803509425145	0.437322553505831	-0.640436875920952	0.000182472571222238	-0.602836879432624	1.41152620983772e-05	-0.21078431372549	0.415247112734396	-0.666009852216749	0.000118000078325953	0	0	0	0	0	0
g119||HOXD9	HOXD9	g119	-0.44555974911802	0.00191507210225086	-0.715739361813459	0.00123399155602134	-0.559672992129811	0.00159516685239385	-0.587419056429232	2.56067297239139e-05	-0.659313725490196	0.00501821171305013	-0.601970443349754	0.000702673207387065	0	0	0	0	0	0
g12||HOXD9	HOXD9	g12	-0.398993953593144	0.00601930021693739	-0.076484574432431	0.770469527308267	-0.590425934022011	0.000747003002487171	-0.342337341967314	0.020342046221549	-0.0490196078431373	0.853696049975752	-0.573399014778325	0.00139152123976	0	0	0	0	0	0
g122||HOXD9	HOXD9	g122	-0.370399580284909	0.0112809170064653	0.0770009841917403	0.768959194726335	-0.472995390903563	0.00956088994969654	-0.338904650946774	0.0212252399271387	0.0969325883041325	0.711312117429423	-0.427586206896552	0.0215452968388855	0	0	0	0	0	0
g124||HOXD9	HOXD9	g124	-0.634277113956608	2.21257715561863e-06	-0.500204909319655	0.0408730540918904	-0.801347572695215	1.75892800724183e-07	-0.660930708721729	5.75732741722856e-07	-0.567220114737706	0.0175670746758574	-0.817241379310345	1.28067747056619e-06	0	0	0	0	0	0
g125||HOXD9	HOXD9	g125	-0.388049392538125	0.00770425389725481	-0.0992760830049263	0.704623829221722	-0.486464631546931	0.00745366267933621	-0.266234967622572	0.0739198720952023	-0.144607843137255	0.578870511436224	-0.446305418719212	0.0160473832584251	0	0	0	0	0	0
g126||HOXD9	HOXD9	g126	-0.362485923320712	0.0132982876445473	0.511148301546202	0.0359939671250356	-0.442659669560441	0.0161873001804563	-0.278815911193339	0.0609092373866734	0.468137254901961	0.0599886765733457	-0.444827586206896	0.0164336871614114	0	0	0	0	0	0
g127||HOXD9	HOXD9	g127	-0.393225867920621	0.00686234709808882	-0.0138877126266048	0.957810727134524	-0.495150120246167	0.00631479197886898	-0.424188226788993	0.00330415633906939	0.110361762006467	0.67326914679877	-0.517733990147783	0.00451369704880171	0	0	0	0	0	0
g128||HOXD9	HOXD9	g128	-0.547027571915059	8.36309052473491e-05	0.453538080444816	0.0674755641223207	-0.687133110622179	3.83365191338326e-05	-0.530434782608696	0.000187133550019893	0.41421568627451	0.099658467050649	-0.710344827586207	2.64365388955742e-05	0	0	0	0	0	0
g129||HOXD9	HOXD9	g129	-0.424608317848987	0.00327000813948574	-0.263012311117118	0.307762128859717	-0.531285921851028	0.00302060599114647	-0.349121184088807	0.0178700084135043	-0.176470588235294	0.496735820258108	-0.530049261083744	0.00353436747813572	0	0	0	0	0	0
g13||HOXD9	HOXD9	g13	-0.488202476246715	0.000577526135235621	-0.0398230605497396	0.879386340323492	-0.731488628267117	6.5385311090938e-06	-0.431267345050879	0.00300557992975426	0.00735294117647059	0.981146015681787	-0.663054187192118	0.000129298812826241	0	0	0	0	0	0
g130||HOXD9	HOXD9	g130	-0.532899796548541	0.000137449186124982	0.0626632414217668	0.811166527587545	-0.681558995977942	4.68639523649317e-05	-0.556706753006475	7.78859825389176e-05	-0.0490196078431373	0.853696049975752	-0.695566502463054	4.46896313344836e-05	0	0	0	0	0	0
g131||HOXD9	HOXD9	g131	-0.335884937076088	0.0224812730715106	0.196957839130221	0.448635969700141	-0.43284870736746	0.0190101570267688	-0.252675074898881	0.0902316907122268	0.339668978619905	0.182240852382252	-0.387684729064039	0.0385547395043744	0	0	0	0	0	0
g132||HOXD9	HOXD9	g132	-0.399667194421564	0.00592703350839753	-0.0147749783516766	0.955117788526932	-0.507598330328638	0.00494190859600106	-0.310761640456368	0.035998015996952	0.0784313725490196	0.765642130601015	-0.522167487684729	0.00413723053405293	0	0	0	0	0	0
g133||HOXD9	HOXD9	g133	-0.436402036012072	0.0024296521424369	0.15065666904149	0.563824988463022	-0.548560741733692	0.00206177576259444	-0.31668208448967	0.032472763915573	0.193627450980392	0.455039931969354	-0.501477832512315	0.00615669487312852	0	0	0	0	0	0
g134||HOXD9	HOXD9	g134	-0.455226967038833	0.00147894700032461	0.261531880849315	0.31059326259956	-0.566640873709916	0.00135188255758064	-0.403761948812828	0.00571765591204755	-0.0686274509803922	0.794738345989526	-0.587192118226601	0.00100806068979386	0	0	0	0	0	0
g135||HOXD9	HOXD9	g135	-0.379534065848034	0.0092838477937739	0.314206180621683	0.219360243775626	-0.468967639180716	0.0102806578756292	-0.306074622263336	0.039008959729511	0.267156862745098	0.298762241465518	-0.493103448275862	0.00718636118246961	0	0	0	0	0	0
g136||HOXD9	HOXD9	g136	-0.4228665028907	0.00341364953878221	-0.455228627179417	0.0663327809501489	-0.546694171520045	0.00215073666342408	-0.483579512394954	0.000662688257213661	-0.391171134222923	0.120514669530727	-0.52807881773399	0.00367749444588042	0	0	0	0	0	0
g137||HOXD9	HOXD9	g137	-0.459124041023101	0.0013297793671137	0.641651282042926	0.00549421564176637	-0.573678944933762	0.00113954596917143	-0.356891766882516	0.015357342837262	0.661764705882353	0.00481375147808591	-0.629064039408867	0.000346280408140069	0	0	0	0	0	0
g138||HOXD9	HOXD9	g138	-0.634711172135619	2.16680671537388e-06	0.0834005791270759	0.750309137662758	-0.796885481286209	2.30742092164497e-07	-0.490101757631822	0.000636088515147513	0.0563725490196079	0.831480414464608	-0.720197044334975	1.83818988289098e-05	0	0	0	0	0	0
g139||HOXD9	HOXD9	g139	-0.418031134517733	0.0038418602098789	-0.450872162716879	0.0693070430327635	-0.52036490376397	0.0038067177544584	-0.426086956521739	0.00340547499535394	-0.419117647058824	0.0954147740536182	-0.511822660098522	0.00506116252268858	0	0	0	0	0	0
g141||HOXD9	HOXD9	g141	-0.346849313263776	0.0181993658948896	-0.533561193354882	0.0273979515852347	-0.442357336290627	0.0162687791756552	-0.29213691026827	0.049213704292465	-0.556372549019608	0.022322674757179	-0.370443349753695	0.0486848546379861	0	0	0	0	0	0
g142||HOXD9	HOXD9	g142	-0.451457864638799	0.00163718611172796	-0.437244589832136	0.0792440250299957	-0.5732698897956	0.00115103925655387	-0.558186864014801	7.39844368874029e-05	-0.504901960784314	0.0407898208688142	-0.632512315270936	0.000314989165951306	0	0	0	0	0	0
g143||HOXD9	HOXD9	g143	-0.438912824498729	0.00227765225844753	-0.279661163241341	0.276983676088203	-0.541973545442163	0.0023906613965186	-0.502559358618563	0.000442442109742256	-0.333333333333333	0.190964837843444	-0.604433497536946	0.000660567022597265	0	0	0	0	0	0
g144||HOXD9	HOXD9	g144	-0.446723014733317	0.00185717024387211	-0.297839309686372	0.245611602310312	-0.561828620734568	0.00151614238183494	-0.420166512488437	0.00391946512617861	-0.0588235294117647	0.824102033724561	-0.553694581280788	0.00215665888148292	0	0	0	0	0	0
g145||HOXD9	HOXD9	g145	-0.465432155450112	0.00111656333277069	-0.0455505889462296	0.86218493415337	-0.58863930171425	0.000782281728949765	-0.476164045636756	0.000940727645885795	-0.16421568627451	0.527629821588741	-0.564532019704433	0.00170013943196903	0	0	0	0	0	0
g146||HOXD9	HOXD9	g146	-0.492723009366348	0.000503894278463599	0.463690811313376	0.0608258720222487	-0.619269175619424	0.000341157271862447	-0.375639839654641	0.0105059481860181	0.509803921568628	0.0386415625787591	-0.621674876847291	0.000422645409078922	0	0	0	0	0	0
g147||HOXD9	HOXD9	g147	-0.517402703999288	0.000231261253825421	-0.682983170294873	0.00251301966586372	-0.642854827119297	0.000169380272987082	-0.589515880357693	2.36490013378247e-05	-0.720588235294118	0.00156743174351113	-0.600492610837438	0.000729046115437483	0	0	0	0	0	0
g148||HOXD9	HOXD9	g148	-0.509363174278789	0.00029999605861137	-0.278276403628342	0.279469201545296	-0.638612237672667	0.000192937506167208	-0.542769041011409	0.000125030093956715	-0.240196078431373	0.351680020193382	-0.672906403940887	9.49586158788664e-05	0	0	0	0	0	0
g149||HOXD9	HOXD9	g149	-0.508694793813051	0.000306468243099636	0.0300735428479637	0.908780690247805	-0.652217966965308	0.000126183200403689	-0.375146469318532	0.0106141944341318	0.183823529411765	0.478639035066498	-0.5935960591133	0.000863880562338993	0	0	0	0	0	0
g15||HOXD9	HOXD9	g15	-0.388675146596967	0.00759795143322317	-0.00746416188742434	0.977317996672024	-0.621062869309683	0.000324104374781918	-0.442984890533457	0.00225059399844269	0.0637254901960784	0.809389056534401	-0.727093596059113	1.4182034613374e-05	0	0	0	0	0	0
g150||HOXD9	HOXD9	g150	-0.51159912242033	0.000279232231522209	0.490036255109859	0.0458414294862552	-0.641040960143802	0.00017912041708795	-0.459033581272241	0.00133308399168848	0.442673289825941	0.0751686500080395	-0.652216748768473	0.000179317959651041	0	0	0	0	0	0
g151||HOXD9	HOXD9	g151	-0.400350601764612	0.00583463410095485	0.279164550781122	0.277873496407474	-0.507972797607085	0.00490490957903092	-0.336786925686093	0.0225749090857542	0.345588235294118	0.174388364941036	-0.517241379310345	0.00455728787973236	0	0	0	0	0	0
g152||HOXD9	HOXD9	g152	-0.400175284769235	0.00585821733208814	0.37367503246129	0.139544146352186	-0.513771890594929	0.0043613674846309	-0.337897008942337	0.0221124778157564	0.181372549019608	0.484633929493739	-0.538423645320197	0.00297830985166272	0	0	0	0	0	0
g153||HOXD9	HOXD9	g153	-0.491913685337824	0.000516421106110717	0.717516909981215	0.00118406810767173	-0.616430682456207	0.000369760794687854	-0.345174221399938	0.0192750936862031	0.620098039215686	0.00935155209869763	-0.609852216748768	0.000575610055800605	0	0	0	0	0	0
g154||HOXD9	HOXD9	g154	-0.467035122743786	0.00106749617730915	-0.0223356743983661	0.932191747565843	-0.604021787497268	0.000521110074930836	-0.41371654204749	0.00426299420179508	-0.12883445280929	0.622154565436269	-0.544334975369458	0.00263285073633053	0	0	0	0	0	0
g155||HOXD9	HOXD9	g155	-0.612458645147756	6.07937934385065e-06	-0.399914598265004	0.111721104875009	-0.770407686209799	1.0178499173596e-06	-0.651187172371261	1.88482239033757e-06	-0.264705882352941	0.303357853800004	-0.783743842364532	2.07833423198229e-06	0	0	0	0	0	0
g156||HOXD9	HOXD9	g156	-0.48802089206814	0.000580676080612743	0.512697593731259	0.0353408280776842	-0.616266859252565	0.000371474251559239	-0.466296638914585	0.00122976135854336	0.428921568627451	0.0873288343036546	-0.577832512315271	0.00125638702054545	0	0	0	0	0	0
g157||HOXD9	HOXD9	g157	-0.535759781167715	0.000124518137728358	-0.225779242283297	0.383571168386409	-0.673618824327363	6.19335451390051e-05	-0.588899167437558	2.420989451763e-05	-0.110294117647059	0.673356612256124	-0.707881773399015	2.89048829497644e-05	0	0	0	0	0	0
g159||HOXD9	HOXD9	g159	-0.324100489649093	0.0279953526056424	-0.612852120035391	0.00890425150885371	-0.405702830320755	0.0289949925681825	-0.354682537403824	0.0155812178541321	-0.692826617040601	0.00204859941055002	-0.429064039408867	0.0210609278506239	0	0	0	0	0	0
g16||HOXD9	HOXD9	g16	-0.442466569361715	0.0020768924114931	-0.119660598565107	0.647352765295181	-0.643046045183228	0.000168381324546646	-0.517360468701819	0.000282578695801944	-0.208333333333333	0.420812043757347	-0.700985221674877	3.69751427350321e-05	0	0	0	0	0	0
g160||HOXD9	HOXD9	g160	-0.495705942967348	0.00046004975395816	-0.205638743359506	0.428473745998517	-0.628567051184989	0.000260630325842351	-0.511933395004625	0.000333803664764953	-0.0588235294117647	0.824102033724561	-0.610837438423645	0.000561235826180531	0	0	0	0	0	0
g161||HOXD9	HOXD9	g161	-0.395783102416119	0.00647673126435508	-0.229431076722722	0.375717003898741	-0.511744187456649	0.00454525450186361	-0.448734157911706	0.00176071835718685	-0.231759700213581	0.370755572553649	-0.566995073891626	0.00160896946855489	0	0	0	0	0	0
g162||HOXD9	HOXD9	g162	-0.483107439080036	0.000671989210724483	0.505869298236075	0.0382887582409927	-0.604813443258134	0.000510041976030132	-0.322355843354918	0.0293691136147786	0.370098039215686	0.144268639688663	-0.589162561576355	0.00096161684865219	0	0	0	0	0	0
g163||HOXD9	HOXD9	g163	-0.24346981486546	0.102998375463401	0.0653766073863256	0.803137446124977	-0.282824811615862	0.137118380185782	-0.264384828862165	0.0760070682041669	-0.0563725490196079	0.831480414464608	-0.31871921182266	0.0922943658395324	0	0	0	0	0	0
g165||HOXD9	HOXD9	g165	-0.326060129519733	0.0270073280464328	0.0272859306290003	0.917207446855294	-0.395258983642249	0.0338218460718101	-0.373789700894234	0.0109168560943324	0.071078431372549	0.78743778557168	-0.450246305418719	0.0150542375365772	0	0	0	0	0	0
g166||HOXD9	HOXD9	g166	-0.402551268443574	0.00554555721303644	-0.0877647759600837	0.737664664571973	-0.524011482567515	0.00352674511540105	-0.368485969781067	0.0121726148324377	-0.188725490196078	0.466762824528651	-0.470935960591133	0.0106457530338218	0	0	0	0	0	0
g167||HOXD9	HOXD9	g167	-0.565292037113324	4.25269931961503e-05	-0.359945949128738	0.155856017922853	-0.715177581629588	1.30137393234887e-05	-0.615787850755473	8.39805328113782e-06	-0.377450980392157	0.135998518849547	-0.72167487684729	1.73932076812515e-05	0	0	0	0	0	0
g168||HOXD9	HOXD9	g168	-0.475036315800999	0.000850203579627515	0.3027971927092	0.237460319554243	-0.588697412482766	0.000781111757318914	-0.390440949737897	0.00767308229263787	0.198529411764706	0.443472506945397	-0.595073891625616	0.000833287219239239	0	0	0	0	0	0
g169||HOXD9	HOXD9	g169	-0.530003253020415	0.000151778439248082	-0.662482438038246	0.00375787914528064	-0.667292117275479	7.68864845133602e-05	-0.535138302391407	0.000127230050170897	-0.783568510245918	0.000198261976029193	-0.619211822660098	0.000451185626402322	0	0	0	0	0	0
g17||HOXD9	HOXD9	g17	-0.557677049274288	5.66511593369751e-05	-0.074253065322211	0.777004882221425	-0.719805770409655	1.07566252284314e-05	-0.501079247610237	0.000462254340438786	0.00980392156862745	0.973606611131262	-0.730541871921182	1.24435437270398e-05	0	0	0	0	0	0
g170||HOXD9	HOXD9	g170	-0.490174205584118	0.000544297666925991	-0.682078902441675	0.00255967177669632	-0.621483622479509	0.000320214744785809	-0.513166820844897	0.000321473980953364	-0.654411764705882	0.00544796712184481	-0.643349753694581	0.000232172774768698	0	0	0	0	0	0
g171||HOXD9	HOXD9	g171	-0.529602139966857	0.000153866268561825	-0.449060365716121	0.0705724231860515	-0.674694336476039	5.96673504254902e-05	-0.549059512796793	0.0001012199016729	-0.473039215686275	0.05709361550314	-0.691625615763547	5.1178024421631e-05	0	0	0	0	0	0
g172||HOXD9	HOXD9	g172	-0.519164553571104	0.000218252292058454	-0.15941599881018	0.541098669405999	-0.662828480019639	8.92894783682286e-05	-0.591242676534073	2.2141956178314e-05	-0.00980392156862745	0.973606611131262	-0.715270935960591	2.2070856448171e-05	0	0	0	0	0	0
g173||HOXD9	HOXD9	g173	-0.552054853990018	6.96992426271971e-05	-0.197754788097424	0.446765143148933	-0.693695986459268	3.0093046366292e-05	-0.517499768971568	0.000230526677938177	-0.0539546392031618	0.837052825015529	-0.684729064039409	6.45848333883535e-05	0	0	0	0	0	0
g174||HOXD9	HOXD9	g174	-0.486673968748373	0.00060452724088047	-0.528029760387195	0.029354269788494	-0.623152132158281	0.000305192392241397	-0.480111008325624	0.000843357840462566	-0.593137254901961	0.0137711570819903	-0.562068965517241	0.00179576146622074	0	0	0	0	0	0
g175||HOXD9	HOXD9	g175	-0.3770474069693	0.00979475035909817	0.221841258875282	0.3921407177394	-0.477146454456686	0.00886388225429518	-0.259451125501079	0.0818022009954736	0.21078431372549	0.415247112734397	-0.49064039408867	0.00751580753562206	0	0	0	0	0	0
g176||HOXD9	HOXD9	g176	-0.337603388567333	0.0217590628240392	-0.143009567142519	0.583995244174121	-0.420549084397608	0.0231100900508494	-0.34036386062288	0.0211134715092985	-0.191176470588235	0.460882076288092	-0.432512315270936	0.0199658146338681	0	0	0	0	0	0
g177||HOXD9	HOXD9	g177	-0.565615760443074	4.20051091037526e-05	-0.183659051363122	0.480434263940226	-0.722466914197622	9.62443465834887e-06	-0.535738513721862	0.000157617682014876	-0.105392156862745	0.687298291138966	-0.748768472906404	6.23979601447559e-06	0	0	0	0	0	0
g180||HOXD9	HOXD9	g180	-0.52811979104556	0.000161810316294381	0.163580822905923	0.530439022829797	-0.673521277858443	6.21428295923967e-05	-0.487264878199198	0.000689685540256634	0.112745098039216	0.666424281058544	-0.701477832512315	3.63372509754744e-05	0	0	0	0	0	0
g181||HOXD9	HOXD9	g181	-0.519770523566061	0.000213933595194801	0.130395570262991	0.617904849553339	-0.649509671593128	0.000137538942699973	-0.490225100215849	0.00063384580407726	0.112745098039216	0.666424281058544	-0.648768472906404	0.000198458881996759	0	0	0	0	0	0
g182||HOXD9	HOXD9	g182	-0.540327045636998	0.000106145929533133	0.100965684111569	0.699814371074223	-0.676800323264383	5.54428422999352e-05	-0.458156028368794	0.00152554771208897	0.0759803921568628	0.772889112128398	-0.676354679802955	8.50074967185868e-05	0	0	0	0	0	0
g183||HOXD9	HOXD9	g183	-0.596164557302651	1.23264152213011e-05	-0.442104470152971	0.0755883289661451	-0.747048267858455	3.23464486631217e-06	-0.573111316682084	4.35203554407014e-05	-0.470588235294118	0.0585275172922764	-0.734975369458128	1.0511726928176e-05	0	0	0	0	0	0
g184||HOXD9	HOXD9	g184	-0.394342740028352	0.0066915473359546	0.471426357205482	0.0560952475835409	-0.479753803916384	0.00844834915282379	-0.363922294172063	0.0133508436601742	0.259803921568627	0.312678606386675	-0.534975369458128	0.00319737138408381	0	0	0	0	0	0
g185||HOXD9	HOXD9	g185	-0.561884428325831	4.83920517459047e-05	-0.311071451265312	0.224242267938616	-0.709977901251272	1.60495618067283e-05	-0.652297255627505	1.79625917029648e-06	-0.33578431372549	0.187567030988053	-0.771428571428571	2.87586785229371e-06	0	0	0	0	0	0
g187||HOXD9	HOXD9	g187	-0.455130242213776	0.00148283133480408	-0.656364765659074	0.00421346687789225	-0.570312877635987	0.00123716705141814	-0.520690718470552	0.000254790324435526	-0.649509803921569	0.0059066798655768	-0.535467980295566	0.00316525033658004	0	0	0	0	0	0
g188||HOXD9	HOXD9	g188	-0.430923856515405	0.00279275545325024	-0.156343572478723	0.549023259241372	-0.556466815776339	0.00171930606677696	-0.497502312673451	0.000513486053891717	0.0122549019607843	0.966069395165698	-0.600985221674877	0.000720160733102538	0	0	0	0	0	0
g189||HOXD9	HOXD9	g189	-0.573774342403949	3.06392786286474e-05	0.279833582488562	0.276675145901136	-0.739537229606588	4.57114131152797e-06	-0.444835029293864	0.00214824262878657	0.355392156862745	0.161861799524049	-0.680788177339901	7.35768768151111e-05	0	0	0	0	0	0
g19||HOXD9	HOXD9	g19	-0.412028640405066	0.00443842565800416	0.56735134222651	0.0175351189480133	-0.525720014032904	0.0034017658201443	-0.368979340117175	0.0120507746065184	0.54656862745098	0.0251943772063171	-0.516748768472906	0.0046012397909686	0	0	0	0	0	0
g190||HOXD9	HOXD9	g190	-0.568289595231993	3.79135078030131e-05	-0.149841404728218	0.565960953456162	-0.724587971015468	8.80003942947456e-06	-0.528831329016343	0.000196999900656621	-0.166666666666667	0.521379269323578	-0.699014778325123	3.96291297655564e-05	0	0	0	0	0	0
g191||HOXD9	HOXD9	g191	-0.477395588296807	0.000794178659960689	-0.369990323518399	0.143801168916991	-0.606368544112956	0.000488899624184832	-0.46049953746531	0.001434487660894	-0.419117647058824	0.0954147740536182	-0.582266009852217	0.00113281964130661	0	0	0	0	0	0
g192||HOXD9	HOXD9	g192	-0.437818116468161	0.00234285877051729	0.150987912199928	0.562958137949191	-0.546912388200718	0.00214016817532626	-0.402972648130166	0.0054916515982377	-0.0539546392031618	0.837052825015529	-0.499507389162561	0.00638685830910773	0	0	0	0	0	0
g193||HOXD9	HOXD9	g193	-0.50943810599663	0.00029927822061641	-0.0953651124442655	0.715796834288377	-0.662564608870859	9.00754679453169e-05	-0.46772950159461	0.0010468453979412	0.111588003806539	0.66983081839599	-0.640886699507389	0.00024909163734709	0	0	0	0	0	0
g194||HOXD9	HOXD9	g194	-0.457116125986618	0.00140487332127499	0.0350832259525279	0.89366042177114	-0.57849880221085	0.00101146230682133	-0.491211840888067	0.000616159142237985	0.0147058823529412	0.958534992249883	-0.627093596059113	0.000365357095791933	0	0	0	0	0	0
g195||HOXD9	HOXD9	g195	-0.51514359979272	0.000248967938905004	0.119538631911993	0.647690303669272	-0.665105572660028	8.27561147416731e-05	-0.386740672217083	0.00831035419253154	0.071078431372549	0.78743778557168	-0.612807881773399	0.000533425886064601	0	0	0	0	0	0
g196||HOXD9	HOXD9	g196	-0.434330834909695	0.00256171294686078	0.287381831254175	0.263373990331398	-0.539489121236146	0.00252595665301949	-0.461609620721554	0.00139307508207005	0.284313725490196	0.26780426874511	-0.633004926108374	0.000310727802665229	0	0	0	0	0	0
g199||HOXD9	HOXD9	g199	-0.559182627230473	5.35582185739123e-05	-0.16463861038754	0.527746981269585	-0.702618468847082	2.14326937294848e-05	-0.611717545482578	9.90467915668626e-06	-0.176470588235294	0.496735820258108	-0.71871921182266	1.94231873400233e-05	0	0	0	0	0	0
g2||HOXD9	HOXD9	g2	-0.401539853255754	0.00567682838661725	0.0125026857991828	0.962015271782105	-0.62299614094365	0.000306570016233156	-0.420906567992599	0.00385168332214324	0.0392156862745098	0.883482430045583	-0.701477832512315	3.63372509754744e-05	0	0	0	0	0	0
g200||HOXD9	HOXD9	g200	-0.489114401811339	0.000561937887571403	0.479126146910107	0.0516642866456401	-0.620116179357213	0.000333008628712193	-0.481097748997841	0.000820477026672725	0.490196078431373	0.0477930209624995	-0.70935960591133	2.73997374678623e-05	0	0	0	0	0	0
g201||HOXD9	HOXD9	g201	-0.559238557028882	5.34463529122608e-05	0.0588048526822386	0.822614365479081	-0.712528874062631	1.44888166360556e-05	-0.519703977798335	0.000262753232626411	0.196078431372549	0.449236656451371	-0.731034482758621	1.22127417776932e-05	0	0	0	0	0	0
g202||HOXD9	HOXD9	g202	-0.600839973885207	1.01036448034881e-05	-0.306362850709301	0.231705136486487	-0.757765650859591	1.93350797051328e-06	-0.600740055504163	1.53285743076855e-05	-0.394607843137255	0.118023972967492	-0.726600985221675	1.44487745795524e-05	0	0	0	0	0	0
g203||HOXD9	HOXD9	g203	-0.472634552945979	0.000910845281589168	-0.474518945994612	0.0542828136690898	-0.598265333348791	0.000608131188897162	-0.5509096515572	9.50522037791741e-05	-0.446078431372549	0.0744174255673325	-0.63743842364532	0.000274592944814256	0	0	0	0	0	0
