gene-name	is-regulator	avg-all	avg-nonresp	avg-respond	avg-diff	t-pval	t-stat	wilcox-pval	wilcox-stat	num-repeats-all	num-repeats-nonresp	num-repeats-respond
RAB37	0	3.7	3.63	3.74	-0.103	0.0225	-2.38	0.0315	152	2	1	1
CAMP	0	3.57	3.36	3.69	-0.329	0.0234	-2.38	0.0374	155	1	1	1
CLEC4C	0	2.94	2.76	3.04	-0.282	0.0237	-2.36	0.0243	147	2	1	2
SELL	0	3.87	3.81	3.91	-0.107	0.0251	-2.32	0.0191	144	1	1	1
RNASE2	0	3.6	3.39	3.71	-0.322	0.0265	-2.35	0.0464	158	2	1	1
XPO7	0	4.04	4.02	4.05	-0.031	0.0266	-2.29	0.0924	172	1	1	1
SPNS3	0	3.49	3.38	3.56	-0.178	0.0274	-2.34	0.0281	150	2	1	1
LTF	0	3.89	3.77	3.96	-0.196	0.0275	-2.29	0.0373	154	2	1	1
C11orf21	0	3.63	3.54	3.68	-0.146	0.0275	-2.29	0.0298	150	2	1	1
TCL1A	0	3.21	3.01	3.33	-0.32	0.028	-2.3	0.0246	148	1	1	1
S100A8	0	4.01	3.89	4.09	-0.198	0.0282	-2.28	0.0296	151	1	1	1
TSPO2	0	3.37	3.22	3.45	-0.231	0.0296	-2.28	0.0428	157	2	1	2
RETN	0	3.35	3.15	3.46	-0.319	0.0302	-2.27	0.0353	154	1	1	1
PLIN1	0	3.78	3.71	3.82	-0.114	0.0329	-2.21	0.0616	164	1	1	1
S100A9	0	4.11	4.02	4.16	-0.141	0.0332	-2.2	0.0353	154	1	1	1
CEACAM3	0	3.32	3.14	3.43	-0.29	0.0336	-2.22	0.0333	153	1	1	1
PLAC8	0	3.7	3.62	3.75	-0.123	0.0362	-2.17	0.0649	165	1	1	1
SPN	0	3.73	3.67	3.77	-0.102	0.0363	-2.17	0.0924	172	1	1	1
ARG1	0	3.49	3.37	3.57	-0.201	0.0365	-2.17	0.0333	153	1	1	1
GPR97	0	3.49	3.36	3.56	-0.209	0.0367	-2.16	0.0262	149	1	1	1
ITLN1	0	2.92	2.77	3.01	-0.241	0.0383	-2.15	0.0545	162	2	1	1
FAM178B	0	3.22	3.11	3.28	-0.17	0.0386	-2.13	0.00681	129	1	1	1
BLK	0	3.25	3.11	3.33	-0.21	0.0387	-2.18	0.0314	152	1	1	1
CXCR2	0	3.58	3.45	3.65	-0.193	0.0394	-2.13	0.0343	153	2	2	1
SPTA1	0	3.32	3.11	3.45	-0.339	0.0396	-2.14	0.0217	146	1	1	1
MMP8	0	3.42	3.17	3.56	-0.387	0.0406	-2.15	0.0496	160	1	1	1
KEL	0	3.64	3.57	3.68	-0.115	0.0414	-2.1	0.0683	166	1	1	1
FAM129C	0	3.52	3.44	3.57	-0.13	0.0416	-2.13	0.0517	160	2	1	1
S1PR4	0	3.69	3.61	3.75	-0.14	0.0423	-2.1	0.0289	150	2	2	1
MEFV	0	3.55	3.48	3.6	-0.119	0.043	-2.09	0.0584	163	1	1	1
P2RY14	0	3.33	3.23	3.39	-0.158	0.0435	-2.12	0.0374	155	1	1	1
CLEC4D	0	3.26	3.11	3.35	-0.238	0.0446	-2.08	0.0333	152	2	1	1
GLT1D1	0	3.5	3.41	3.56	-0.147	0.0452	-2.06	0.0757	168	1	1	1
PADI4	0	3.5	3.31	3.62	-0.306	0.0453	-2.07	0.0314	152	1	1	1
NRGN	0	3.84	3.79	3.87	-0.0712	0.0462	-2.05	0.123	178	1	1	1
BPI	0	3.61	3.47	3.69	-0.226	0.0475	-2.05	0.072	167	1	1	1
SNCA	0	3.8	3.73	3.84	-0.107	0.0476	-2.05	0.0496	160	1	1	1
IL18RAP	0	3.56	3.47	3.61	-0.14	0.0489	-2.04	0.0757	168	1	1	1
ELANE	0	3.6	3.43	3.7	-0.272	0.0499	-2.03	0.0649	165	1	1	1
FCRL1	0	3.17	3	3.27	-0.271	0.0532	-2	0.0524	161	1	1	1
RNASE3	0	3.4	3.18	3.53	-0.347	0.0542	-2.01	0.0616	164	1	1	1
GPBAR1	0	3.46	3.41	3.49	-0.0853	0.0551	-1.99	0.0246	148	1	1	1
ECRP	0	3.11	2.95	3.21	-0.255	0.0558	-1.99	0.0757	168	1	1	1
TARM1	0	2.77	2.63	2.86	-0.231	0.059	-1.94	0.133	180	2	1	2
ASCC2	0	4.08	4.07	4.09	-0.0245	0.0593	-1.94	0.0191	144	1	1	1
OLFM4	0	3.48	3.35	3.56	-0.21	0.0603	-1.94	0.0649	165	1	1	1
FAM65B	0	3.75	3.68	3.8	-0.112	0.0604	-1.96	0.0524	161	1	1	1
DNTT	0	2.93	2.74	3.04	-0.301	0.0627	-1.93	0.0496	160	1	1	1
CTSG	0	3.73	3.59	3.81	-0.213	0.0637	-1.91	0.0722	167	2	1	2
CTSE	0	3.23	3.08	3.32	-0.246	0.0668	-1.88	0.0616	164	1	1	1
S100A12	0	3.67	3.52	3.76	-0.237	0.0679	-1.88	0.0683	166	1	1	1
PNPLA2	0	4.11	4.09	4.12	-0.0248	0.0681	-1.88	0.072	167	1	1	1
IGLL1	0	3.06	2.93	3.14	-0.214	0.0694	-1.86	0.097	173	1	1	1
CST7	0	3.73	3.67	3.76	-0.0925	0.0697	-1.86	0.174	186	1	1	1
LGALS12	0	3.28	3.15	3.35	-0.208	0.0703	-1.87	0.0837	170	1	1	1
NFE2	1	3.65	3.53	3.71	-0.184	0.0726	-1.84	0.0374	155	1	1	1
PROK2	0	3.39	3.28	3.46	-0.178	0.073	-1.84	0.0524	161	1	1	1
C19orf59	0	3.47	3.37	3.52	-0.148	0.0731	-1.84	0.088	171	1	1	1
FPR2	0	3.46	3.34	3.52	-0.178	0.0741	-1.83	0.0553	162	1	1	1
SH2D1B	0	3.24	3.14	3.29	-0.146	0.0751	-1.84	0.0722	167	2	2	1
AZU1	0	3.63	3.48	3.71	-0.234	0.0761	-1.82	0.0757	168	1	1	1
TMEM40	0	3.08	2.94	3.15	-0.207	0.0817	-1.8	0.0924	172	1	1	1
MYL4	0	3.6	3.53	3.64	-0.119	0.0851	-1.77	0.09	172	2	1	1
CLC	0	3.5	3.35	3.6	-0.25	0.0853	-1.77	0.0757	168	1	1	1
PF4	0	3.43	3.31	3.5	-0.187	0.0861	-1.76	0.0464	158	2	1	1
ICAM3	0	3.98	3.95	4	-0.0479	0.0882	-1.75	0.167	185	1	1	1
HEMGN	0	3.39	3.19	3.5	-0.311	0.0905	-1.75	0.0616	164	1	1	1
HCAR2	0	3.46	3.4	3.5	-0.099	0.0996	-1.69	0.0616	164	1	1	1
HBA1	0	4.07	3.98	4.12	-0.143	0.103	-1.67	0.088	171	1	1	1
BST1	0	3.72	3.67	3.75	-0.0782	0.104	-1.67	0.14	181	1	1	1
HBD	0	3.76	3.61	3.84	-0.232	0.105	-1.67	0.0649	165	1	1	1
ICAM4	0	3.3	3.2	3.35	-0.145	0.105	-1.68	0.112	176	1	1	1
CLEC12B	0	3.07	2.94	3.15	-0.212	0.106	-1.66	0.0687	166	2	1	2
TUBB1	0	3.66	3.62	3.69	-0.07	0.107	-1.64	0.16	184	1	1	1
MPO	0	3.62	3.46	3.71	-0.249	0.109	-1.65	0.102	174	1	1	1
PRRT4	0	3.5	3.43	3.54	-0.111	0.112	-1.62	0.222	192	1	1	1
FCGR3B	0	3.74	3.65	3.78	-0.132	0.114	-1.61	0.0469	159	1	1	1
SLFN14	0	3.18	3.07	3.25	-0.181	0.115	-1.62	0.128	179	1	1	1
GYPA	0	3.34	3.17	3.43	-0.261	0.116	-1.61	0.072	167	1	1	1
RHCE	0	3.68	3.64	3.71	-0.0714	0.117	-1.61	0.158	184	2	1	2
RHAG	0	3.4	3.26	3.49	-0.228	0.118	-1.6	0.0503	160	2	2	1
YPEL4	0	3.61	3.56	3.64	-0.0793	0.118	-1.6	0.28	198	2	1	1
BTNL8	0	3.06	2.95	3.12	-0.175	0.122	-1.58	0.114	176	2	1	1
NLRP12	0	3.45	3.37	3.5	-0.125	0.125	-1.57	0.088	171	1	1	1
MS4A3	0	3.3	3.12	3.4	-0.282	0.13	-1.55	0.0837	170	1	1	1
PRSS57	0	3.06	2.87	3.17	-0.296	0.132	-1.54	0.16	184	1	1	1
BEX1	0	3.22	3.08	3.3	-0.222	0.136	-1.53	0.0797	169	2	2	1
DPPA4	0	2.84	2.71	2.92	-0.208	0.137	-1.52	0.197	189	1	1	1
PKLR	0	3.18	3.11	3.23	-0.118	0.138	-1.51	0.369	206	2	1	1
RBM38	0	3.95	3.92	3.96	-0.0467	0.142	-1.5	0.153	183	1	1	1
ADIPOQ	0	3.1	2.89	3.23	-0.346	0.144	-1.5	0.174	186	1	1	1
TMC8	0	3.82	3.79	3.84	-0.051	0.145	-1.49	0.195	189	2	1	2
ACSM2A	0	2.53	2.41	2.59	-0.18	0.147	-1.48	0.0878	171	2	1	1
ZNF594	1	3.78	3.81	3.77	0.038	0.148	1.48	0.088	322	1	1	1
HBA2	0	4.12	4.06	4.16	-0.108	0.149	-1.47	0.174	186	1	1	1
CLEC9A	0	3.2	3.11	3.25	-0.133	0.15	-1.49	0.16	184	1	1	1
CEBPE	1	3.31	3.2	3.37	-0.17	0.151	-1.46	0.181	187	1	1	1
PADI2	0	3.71	3.65	3.75	-0.0945	0.152	-1.46	0.0524	161	1	1	1
NKG7	0	3.75	3.71	3.78	-0.0744	0.157	-1.44	0.16	184	1	1	1
HBB	0	4.41	4.36	4.44	-0.0763	0.159	-1.44	0.101	174	7	1	6
CR1L	0	3.2	3.11	3.26	-0.142	0.159	-1.44	0.139	181	2	1	1
HBQ1	0	3.61	3.55	3.64	-0.0914	0.16	-1.43	0.0924	172	1	1	1
AGAP2	0	3.56	3.52	3.58	-0.0618	0.16	-1.44	0.134	180	1	1	1
CEACAM8	0	3.33	3.18	3.42	-0.236	0.162	-1.43	0.181	187	1	1	1
AHSP	0	3.55	3.41	3.63	-0.218	0.169	-1.4	0.117	177	1	1	1
PRG3	0	3.18	3.01	3.28	-0.271	0.172	-1.39	0.265	197	2	1	2
CA1	0	3.71	3.6	3.78	-0.183	0.173	-1.39	0.088	171	1	1	1
CEACAM6	0	3.47	3.35	3.54	-0.196	0.174	-1.38	0.0837	170	1	1	1
LTA4H	0	4.16	4.15	4.16	-0.0154	0.175	-1.38	0.309	201	1	1	1
KRT1	0	3.39	3.29	3.44	-0.153	0.186	-1.35	0.167	185	1	1	1
PRG2	0	3.69	3.59	3.75	-0.154	0.19	-1.34	0.239	194	1	1	1
ALAS2	0	3.78	3.69	3.83	-0.146	0.191	-1.33	0.205	190	1	1	1
IFIT1B	0	3.26	3.13	3.34	-0.211	0.196	-1.32	0.147	182	1	1	1
TMCC2	0	3.72	3.68	3.74	-0.0656	0.199	-1.31	0.366	206	1	1	1
TRIM58	0	3.74	3.69	3.77	-0.0814	0.199	-1.31	0.112	176	1	1	1
GYPB	0	3.17	3.04	3.24	-0.199	0.2	-1.3	0.136	180	2	1	1
C17orf99	0	3.12	3.03	3.17	-0.141	0.205	-1.29	0.222	192	1	1	1
S100P	0	3.82	3.77	3.85	-0.0787	0.225	-1.23	0.213	191	1	1	1
GRAP2	0	3.59	3.55	3.62	-0.0636	0.234	-1.21	0.258	196	1	1	1
VNN3	0	3.31	3.23	3.36	-0.122	0.235	-1.2	0.112	176	1	1	1
SEPX1	0	4	3.98	4.01	-0.026	0.24	-1.19	0.309	201	1	1	1
C1orf200	0	3.05	2.99	3.09	-0.106	0.241	-1.2	0.278	198	1	1	1
LBP	0	3.34	3.23	3.41	-0.184	0.242	-1.2	0.211	191	2	1	2
ALOX5	0	3.94	3.92	3.96	-0.0379	0.245	-1.18	0.513	217	1	1	1
ATP2A3	0	3.93	3.91	3.95	-0.041	0.246	-1.18	0.331	203	1	1	1
SEC14L3	0	2.94	2.84	3	-0.156	0.25	-1.17	0.133	180	2	2	1
HBG1	0	3.31	3.21	3.37	-0.16	0.255	-1.16	0.309	201	1	1	1
PRTN3	0	3.46	3.34	3.53	-0.193	0.261	-1.14	0.222	192	1	1	1
TRIM10	0	3.16	3.03	3.23	-0.199	0.261	-1.14	0.191	188	2	1	1
LOC283392	0	2.93	2.81	3.01	-0.202	0.267	-1.13	0.43	211	1	1	1
SEPT6	0	3.88	3.87	3.89	-0.025	0.276	-1.11	0.355	205	1	1	1
DEFA4	0	3.46	3.35	3.53	-0.177	0.279	-1.1	0.205	190	1	1	1
TTC24	0	2.84	2.76	2.9	-0.14	0.283	-1.09	0.191	188	2	1	1
TCN1	0	3.33	3.23	3.39	-0.159	0.286	-1.08	0.288	199	1	1	1
PRSS33	0	2.89	2.8	2.94	-0.136	0.287	-1.08	0.322	202	2	1	1
GATA1	1	3.45	3.39	3.49	-0.103	0.293	-1.07	0.134	180	1	1	1
SLC4A1	0	3.67	3.58	3.72	-0.134	0.296	-1.06	0.181	187	1	1	1
HBM	0	3.59	3.5	3.64	-0.144	0.307	-1.03	0.189	188	1	1	1
FCER2	0	3.38	3.33	3.41	-0.0804	0.309	-1.03	0.16	184	1	1	1
HRH2	0	3.35	3.3	3.38	-0.0812	0.31	-1.03	0.355	205	1	1	1
KIF21B	0	3.72	3.69	3.73	-0.0353	0.313	-1.02	0.43	211	1	1	1
BEND2	0	2.57	2.48	2.63	-0.147	0.316	-1.02	0.413	210	2	2	1
FUT7	0	3.49	3.46	3.51	-0.0545	0.327	-0.993	0.222	192	1	1	1
CD79A	0	3.57	3.53	3.6	-0.0704	0.331	-0.984	0.102	174	1	1	1
MS4A2	0	3.57	3.51	3.6	-0.088	0.331	-0.986	0.197	189	1	1	1
TNFAIP8	0	3.95	3.93	3.96	-0.0265	0.338	-0.975	0.404	209	1	1	1
SHISA7	0	2.93	2.87	2.97	-0.0984	0.342	-0.964	0.134	180	1	1	1
CLEC4M	0	2.69	2.62	2.72	-0.106	0.357	-0.938	0.123	178	1	1	1
LPO	0	3.01	2.93	3.05	-0.119	0.379	-0.89	0.241	194	2	1	2
MYO1G	0	3.79	3.76	3.8	-0.0402	0.38	-0.889	0.339	204	2	2	1
KLF1	1	3.43	3.37	3.47	-0.105	0.383	-0.881	0.258	196	1	1	1
STRADB	0	4.05	4.04	4.06	-0.0176	0.385	-0.878	0.258	196	1	1	1
MMP27	0	2.78	2.72	2.82	-0.1	0.385	-0.881	0.366	206	1	1	1
RXFP2	0	2.55	2.49	2.59	-0.109	0.391	-0.869	0.432	212	2	1	2
ABCA13	0	3.03	2.93	3.08	-0.156	0.394	-0.861	0.228	193	2	1	2
FAM216B	0	2.69	2.62	2.73	-0.108	0.409	-0.835	0.473	214	2	1	1
EPB42	0	3.37	3.28	3.42	-0.139	0.41	-0.832	0.288	199	1	1	1
LOC100133161	0	3.1	3.05	3.13	-0.0793	0.431	-0.795	0.145	182	2	1	2
VPREB3	0	3.32	3.29	3.34	-0.0574	0.47	-0.729	0.197	189	1	1	1
TIMD4	0	3.35	3.31	3.37	-0.0595	0.475	-0.722	0.589	222	1	1	1
TFR2	0	3.61	3.59	3.62	-0.027	0.49	-0.697	0.528	218	1	1	1
SERPINB10	0	3.06	2.99	3.1	-0.11	0.496	-0.689	0.432	212	2	1	1
TESC	0	3.87	3.85	3.88	-0.0317	0.512	-0.663	0.457	213	1	1	1
KRT23	0	3.33	3.29	3.35	-0.066	0.514	-0.659	0.513	217	1	1	1
LILRA3	0	3.29	3.24	3.32	-0.0857	0.517	-0.654	0.432	212	2	1	1
FAM46C	0	3.91	3.89	3.92	-0.0256	0.517	-0.654	0.652	226	1	1	1
RFESD	0	3.65	3.63	3.66	-0.0271	0.527	-0.639	0.47	214	1	1	1
ADD2	0	3.49	3.45	3.52	-0.0631	0.553	-0.599	0.417	210	1	1	1
EPX	0	3.5	3.47	3.52	-0.0509	0.634	-0.48	0.636	225	1	1	1
CHIT1	0	3.67	3.69	3.65	0.0384	0.639	0.472	0.839	237	1	1	1
OLR1	0	3.66	3.68	3.64	0.0309	0.642	0.468	0.91	252	1	1	1
LCK	0	3.75	3.74	3.76	-0.0182	0.645	-0.464	0.379	207	1	1	1
LRRTM3	0	2.33	2.28	2.35	-0.0709	0.647	-0.462	0.585	222	2	1	2
GPR55	0	3.09	3.07	3.11	-0.0346	0.655	-0.45	0.391	208	1	1	1
E2F2	0	3.68	3.69	3.67	0.0157	0.664	0.438	0.857	255	1	1	1
AQP10	0	2.88	2.85	2.9	-0.0508	0.688	-0.405	0.873	239	2	1	2
PIM1	0	3.99	3.99	3.99	-0.00968	0.698	-0.392	0.875	254	1	1	1
SERPINB2	0	3.03	3	3.05	-0.0553	0.724	-0.357	0.554	220	2	1	2
CD5L	0	3.24	3.21	3.26	-0.0493	0.731	-0.346	0.485	215	1	1	1
ACSL6	0	3.45	3.43	3.46	-0.0262	0.748	-0.323	0.485	215	1	1	1
CRISP2	0	3.44	3.47	3.43	0.0421	0.758	0.31	0.946	250	1	1	1
FRAT1	0	3.79	3.8	3.79	0.00774	0.76	0.308	0.787	259	1	1	1
CABP5	0	2.67	2.65	2.68	-0.0277	0.809	-0.244	0.741	232	2	1	2
SLC22A16	0	3.43	3.43	3.44	-0.0132	0.885	-0.145	0.528	218	1	1	1
KIAA1210	0	2.53	2.52	2.53	-0.00832	0.945	-0.0695	0.716	230	2	1	1
MYO16	0	2.79	2.8	2.79	0.00929	0.958	0.053	0.856	238	2	1	2
HBZ	0	3	3	3	0.00464	0.961	0.0497	1	246	1	1	1
SEC14L4	0	3.13	3.13	3.13	0.00469	0.972	0.0355	0.857	238	1	1	1
FUT4	0	3.75	3.75	3.75	-0.000546	0.976	-0.0307	0.77	260	1	1	1
