gene-name	is-regulator	avg-all	avg-nonresp	avg-respond	avg-diff	t-pval	t-stat	wilcox-pval	wilcox-stat	num-repeats-all	num-repeats-nonresp	num-repeats-respond
g138	0	3.37e-16	-0.159	0.093	-0.252	0.291	-1.08	0.573	221	1	1	1
g100	0	-1.55e-16	-0.157	0.0922	-0.25	0.295	-1.07	0.573	221	1	1	1
g183	0	-3.74e-16	-0.157	0.0922	-0.249	0.295	-1.07	0.857	255	1	1	1
g43	0	4.05e-16	-0.154	0.0905	-0.245	0.304	-1.05	0.181	187	1	1	1
g44	0	3.29e-16	-0.154	0.0901	-0.244	0.306	-1.04	0.857	238	1	1	1
GTF3A	1	4.18	4.19	4.18	0.0116	0.32	1.01	0.181	306	1	1	1
g197	0	5.05e-16	-0.149	0.0871	-0.236	0.322	-1.01	0.0837	170	1	1	1
g71	0	-2.02e-16	-0.146	0.0857	-0.232	0.33	-0.992	0.343	204	1	1	1
g55	0	2.65e-16	-0.146	0.0853	-0.231	0.332	-0.987	0.857	255	1	1	1
ZNF425	1	3.67	3.69	3.66	0.0297	0.334	0.981	0.32	291	1	1	1
g1232	0	-4.11e-16	-0.143	0.084	-0.227	0.34	-0.972	0.181	187	1	1	1
g181	0	1.41e-16	-0.143	0.0838	-0.227	0.341	-0.969	0.0333	153	1	1	1
g64	0	-1.51e-16	-0.143	0.0836	-0.226	0.342	-0.966	0.573	221	1	1	1
g196	0	-1.58e-16	-0.138	0.0809	-0.219	0.358	-0.935	0.0837	170	1	1	1
g134	0	-1.61e-17	-0.137	0.0803	-0.217	0.361	-0.928	0.343	204	1	1	1
g182	0	7.67e-17	-0.137	0.0801	-0.217	0.363	-0.925	0.573	221	1	1	1
g115	0	-4.68e-16	-0.136	0.0798	-0.216	0.364	-0.923	0.573	221	1	1	1
g135	0	1.78e-16	-0.135	0.0791	-0.214	0.369	-0.914	0.573	221	1	1	1
g155	0	1.97e-16	-0.134	0.0784	-0.212	0.373	-0.906	0.573	221	1	1	1
g104	0	-1.52e-16	-0.131	0.077	-0.208	0.381	-0.89	0.343	204	1	1	1
g93	0	-5.72e-17	-0.131	0.0767	-0.208	0.383	-0.886	0.0837	170	2	2	1
g75	0	3.59e-16	-0.129	0.0758	-0.205	0.389	-0.876	0.339	204	2	2	1
g116	0	-1.96e-17	-0.128	0.0751	-0.203	0.393	-0.868	0.569	221	2	2	1
g65	0	2.87e-17	-0.128	0.075	-0.203	0.394	-0.867	0.569	221	2	2	1
g73	0	-5.22e-17	-0.127	0.0745	-0.201	0.397	-0.86	0.857	238	1	1	1
ZBTB45	1	3.92	3.93	3.91	0.0161	0.398	0.859	0.101	319	2	1	2
g40	0	-1.45e-16	-0.127	0.0743	-0.201	0.398	-0.858	0.856	238	2	2	1
g58	0	-7.63e-17	0.127	-0.0743	0.201	0.398	0.858	0.569	272	2	2	1
g110	0	7.75e-17	-0.125	0.0735	-0.199	0.403	-0.849	0.343	204	1	1	1
g150	0	1.51e-18	-0.124	0.0727	-0.197	0.408	-0.84	0.179	187	2	2	1
g158	0	-1.9e-16	-0.123	0.0724	-0.196	0.41	-0.836	0.179	187	2	2	1
g199	0	-1.75e-16	-0.123	0.0723	-0.196	0.411	-0.835	0.343	204	1	1	1
g32	0	-1.72e-16	-0.123	0.0719	-0.195	0.413	-0.831	0.857	238	1	1	1
g139	0	1.46e-16	-0.122	0.0715	-0.193	0.416	-0.825	0.857	238	1	1	1
g121	0	2.44e-16	-0.121	0.0712	-0.193	0.418	-0.822	0.857	238	1	1	1
g128	0	2.31e-16	-0.121	0.0712	-0.193	0.418	-0.822	0.343	204	1	1	1
g11	0	8.37e-17	-0.161	0.0944	-0.255	0.419	-0.819	0.47	214	1	1	1
g173	0	-2.83e-16	-0.121	0.0708	-0.192	0.42	-0.818	0.856	238	2	2	1
g673	0	1.5e-16	-0.121	0.0708	-0.192	0.42	-0.818	0.573	221	1	1	1
g20	0	6.94e-18	-0.12	0.0706	-0.191	0.422	-0.815	0.857	255	1	1	1
g26	0	-1.89e-16	-0.12	0.0706	-0.191	0.422	-0.815	0.339	204	2	2	1
g137	0	2.28e-16	-0.12	0.0705	-0.191	0.423	-0.813	0.573	272	1	1	1
g148	0	-1.6e-17	-0.12	0.0704	-0.19	0.423	-0.813	0.857	255	1	1	1
g117	0	-1.26e-16	-0.12	0.0702	-0.19	0.424	-0.811	0.573	221	1	1	1
g162	0	-2.29e-16	-0.119	0.0698	-0.189	0.427	-0.805	0.573	221	1	1	1
PEG3	1	3.63	3.65	3.62	0.0246	0.431	0.797	0.546	274	2	1	1
g153	0	3.05e-16	-0.117	0.0686	-0.186	0.435	-0.792	0.857	255	1	1	1
g38	0	-2.6e-16	-0.117	0.0687	-0.186	0.435	-0.793	0.573	221	1	1	1
g37	0	-3.05e-17	-0.117	0.0685	-0.185	0.436	-0.791	0.181	306	1	1	1
g69	0	1.34e-16	-0.116	0.0682	-0.185	0.438	-0.787	0.179	187	3	3	1
g108	0	-1.76e-16	-0.115	0.0672	-0.182	0.444	-0.776	0.181	187	1	1	1
g192	0	6.83e-17	-0.114	0.0669	-0.181	0.447	-0.771	0.569	221	2	2	1
g30	0	1.85e-16	-0.113	0.0665	-0.18	0.449	-0.767	0.573	221	1	1	1
g637	0	-5.13e-16	-0.114	0.0666	-0.18	0.449	-0.768	0.857	238	1	1	1
g23	0	1.6e-17	-0.113	0.0662	-0.179	0.451	-0.764	0.181	187	1	1	1
g27	0	1.19e-16	-0.113	0.066	-0.179	0.453	-0.761	0.573	221	1	1	1
g157	0	9.23e-17	-0.112	0.0659	-0.178	0.454	-0.76	0.573	221	1	1	1
g202	0	5.24e-17	-0.111	0.0654	-0.177	0.457	-0.754	0.181	187	1	1	1
g114	0	4.13e-16	-0.11	0.0646	-0.175	0.462	-0.745	0.857	255	1	1	1
g52	0	-8.78e-17	-0.11	0.0644	-0.174	0.463	-0.743	0.573	221	1	1	1
NKX6-1	1	3.29	3.25	3.32	-0.0712	0.466	-0.738	0.62	224	1	1	1
g111	0	4.58e-16	-0.108	0.0632	-0.171	0.472	-0.729	0.569	221	2	2	1
g124	0	-2.24e-16	-0.108	0.0632	-0.171	0.472	-0.729	0.856	238	2	2	1
g187	0	1.83e-17	-0.106	0.062	-0.168	0.481	-0.715	0.181	187	1	1	1
MXD4	1	4.16	4.16	4.15	0.00828	0.485	0.709	0.753	261	1	1	1
g760	0	4.4e-16	-0.104	0.0612	-0.166	0.486	-0.706	0.857	255	1	1	1
g63	0	2.27e-16	-0.103	0.0605	-0.164	0.491	-0.698	0.857	255	1	1	1
g169	0	1.38e-16	-0.103	0.0604	-0.163	0.492	-0.697	0.569	221	2	2	1
g129	0	-7.89e-17	-0.103	0.0603	-0.163	0.493	-0.695	0.573	221	1	1	1
g39	0	-8.18e-17	-0.102	0.06	-0.162	0.494	-0.692	0.573	221	1	1	1
g146	0	-1.75e-16	-0.102	0.06	-0.162	0.495	-0.692	0.857	255	1	1	1
g13	0	-4.8e-16	-0.131	0.077	-0.208	0.498	-0.685	0.736	231	1	1	1
g726	0	-2.83e-16	-0.101	0.0594	-0.161	0.499	-0.685	0.857	238	1	1	1
CREM	1	3.88	3.89	3.88	0.0151	0.502	0.681	0.822	257	1	1	1
g198	0	-3.13e-16	-0.1	0.0587	-0.159	0.504	-0.676	0.343	204	1	1	1
g1249	0	-2.83e-16	0.1	-0.0588	0.159	0.504	0.678	0.569	272	2	2	1
g22	0	-2.05e-16	-0.0992	0.0582	-0.157	0.508	-0.671	0.181	187	1	1	1
g102	0	-3.37e-16	-0.0984	0.0577	-0.156	0.512	-0.665	0.339	204	2	2	1
RBAK	1	3.9	3.91	3.9	0.00688	0.531	0.632	0.62	269	1	1	1
g82	0	-1.17e-16	-0.0938	0.055	-0.149	0.531	-0.634	0.339	204	2	2	1
g119	0	-2.52e-16	-0.0925	0.0542	-0.147	0.537	-0.625	0.343	204	1	1	1
g176	0	1.33e-16	-0.0916	0.0537	-0.145	0.541	-0.618	0.343	204	1	1	1
g185	0	4.5e-17	-0.0904	0.053	-0.143	0.546	-0.611	0.857	255	1	1	1
BACH1	1	3.94	3.94	3.93	0.00812	0.548	0.607	0.457	280	1	1	1
g112	0	-4.69e-17	-0.0892	0.0523	-0.142	0.552	-0.603	0.573	221	1	1	1
g1231	0	1.52e-16	-0.0891	0.0523	-0.141	0.552	-0.602	0.857	255	1	1	1
g1186	0	1.52e-16	-0.0888	0.0521	-0.141	0.553	-0.6	0.857	255	1	1	1
g144	0	-2.34e-16	-0.0876	0.0513	-0.139	0.559	-0.591	0.573	221	1	1	1
g133	0	-7.35e-17	-0.0872	0.0511	-0.138	0.56	-0.589	0.573	272	1	1	1
g18	0	-1.09e-16	-0.0871	0.0511	-0.138	0.561	-0.589	0.857	255	1	1	1
g57	0	-1.94e-16	-0.0861	0.0505	-0.137	0.566	-0.581	0.573	272	1	1	1
g125	0	-1.44e-16	-0.0854	0.05	-0.135	0.569	-0.576	0.573	221	1	1	1
g62	0	-1.58e-16	-0.0842	0.0494	-0.134	0.574	-0.569	0.343	204	1	1	1
g164	0	-4.97e-16	-0.0841	0.0493	-0.133	0.575	-0.568	0.573	221	1	1	1
g167	0	9.26e-17	-0.084	0.0493	-0.133	0.575	-0.567	0.343	204	1	1	1
g84	0	2.63e-16	-0.0838	0.0491	-0.133	0.576	-0.566	0.573	221	1	1	1
CUX1	1	4.04	4.03	4.04	-0.00767	0.577	-0.563	0.617	224	2	2	1
g1332	0	-9.35e-17	-0.0815	0.0478	-0.129	0.587	-0.55	0.343	289	1	1	1
g156	0	4.77e-17	-0.0786	0.0461	-0.125	0.6	-0.531	0.181	187	1	1	1
TET1	1	3.52	3.49	3.54	-0.0442	0.603	-0.53	0.558	273	1	1	1
ZNF674	1	3.7	3.69	3.7	-0.011	0.603	-0.524	0.652	226	1	1	1
g3	0	-3.55e-16	-0.0989	0.058	-0.157	0.612	-0.512	0.685	228	1	1	1
g89	0	5.25e-17	-0.0751	0.044	-0.119	0.616	-0.507	0.856	238	2	2	1
g159	0	9.48e-17	-0.0735	0.0431	-0.117	0.624	-0.496	0.856	255	2	2	1
g31	0	4.36e-17	-0.0735	0.0431	-0.117	0.624	-0.496	0.856	255	2	2	1
g36	0	-1.07e-16	-0.0734	0.043	-0.116	0.624	-0.495	0.857	255	1	1	1
g2	0	-1.85e-16	-0.0933	0.0547	-0.148	0.628	-0.489	0.417	210	1	1	1
g127	0	-5.74e-17	-0.071	0.0416	-0.113	0.636	-0.479	0.179	187	2	2	1
g87	0	-7.54e-17	-0.0703	0.0412	-0.112	0.639	-0.474	0.856	238	2	2	1
g34	0	5.31e-17	-0.0702	0.0411	-0.111	0.64	-0.473	0.343	204	1	1	1
g1278	0	2.11e-16	-0.0699	0.041	-0.111	0.641	-0.472	0.573	221	1	1	1
g1247	0	1.56e-16	-0.0696	0.0408	-0.11	0.642	-0.469	0.857	238	1	1	1
g77	0	3.21e-16	-0.0693	0.0406	-0.11	0.644	-0.467	0.181	187	1	1	1
TOX4	1	4.06	4.06	4.06	-0.00435	0.647	-0.462	0.91	241	1	1	1
g145	0	-1.94e-16	-0.0677	0.0397	-0.107	0.651	-0.457	0.857	255	1	1	1
g101	0	2.34e-16	-0.0676	0.0396	-0.107	0.652	-0.456	0.856	238	2	2	1
g6	0	-1.75e-16	-0.087	0.051	-0.138	0.656	-0.45	0.543	219	1	1	1
g97	0	-8.81e-17	-0.0668	0.0391	-0.106	0.656	-0.451	0.573	221	1	1	1
g42	0	1.49e-16	-0.0666	0.039	-0.106	0.657	-0.449	0.569	221	2	2	1
g41	0	-2.77e-16	-0.0657	0.0385	-0.104	0.661	-0.443	0.573	221	1	1	1
g203	0	1.78e-17	-0.0652	0.0382	-0.103	0.663	-0.44	0.857	238	1	1	1
g194	0	-3.62e-16	-0.0636	0.0373	-0.101	0.671	-0.429	0.573	221	1	1	1
g92	0	1.02e-16	-0.0629	0.0369	-0.0998	0.675	-0.424	0.181	187	1	1	1
g70	0	1.65e-16	0.0627	-0.0367	0.0994	0.676	0.423	0.573	272	1	1	1
g74	0	3.04e-16	0.0625	-0.0366	0.0992	0.676	0.422	0.181	306	1	1	1
E2F6	1	3.91	3.91	3.91	0.00563	0.682	0.415	0.893	253	1	1	1
g103	0	-3.35e-16	0.0612	-0.0359	0.0971	0.683	0.413	0.857	255	1	1	1
g160	0	2.52e-17	-0.061	0.0358	-0.0968	0.684	-0.412	0.343	204	1	1	1
g170	0	-1.83e-16	-0.0607	0.0356	-0.0964	0.685	-0.41	0.573	221	1	1	1
g200	0	-7.54e-17	-0.0608	0.0356	-0.0964	0.685	-0.41	0.857	238	1	1	1
ISL1	1	3.11	3.07	3.13	-0.0565	0.694	-0.397	0.839	237	1	1	1
TOX3	1	3.65	3.63	3.66	-0.0344	0.701	-0.389	0.674	266	2	1	1
g45	0	-3.86e-17	-0.057	0.0334	-0.0904	0.704	-0.384	0.573	221	1	1	1
g78	0	3.38e-16	0.0568	-0.0333	0.0902	0.704	0.383	0.857	255	1	1	1
CSDA	1	4.22	4.22	4.23	-0.0096	0.709	-0.377	0.4	209	2	2	1
g98	0	-5.12e-17	-0.0551	0.0323	-0.0875	0.713	-0.372	0.343	204	1	1	1
g14	0	2.56e-16	-0.0737	0.0432	-0.117	0.714	-0.37	0.928	242	1	1	1
g5	0	-5.16e-17	-0.0741	0.0434	-0.117	0.714	-0.369	0.91	241	1	1	1
g48	0	-2e-16	-0.0537	0.0315	-0.0851	0.72	-0.362	0.857	255	1	1	1
g120	0	-1.92e-16	-0.0523	0.0307	-0.083	0.727	-0.353	0.339	204	2	2	1
g49	0	-2.11e-18	-0.0523	0.0307	-0.0829	0.727	-0.353	0.343	204	1	1	1
g660	0	-3.45e-16	-0.0521	0.0306	-0.0827	0.728	-0.352	0.857	238	1	1	1
g175	0	3.79e-16	-0.0514	0.0301	-0.0815	0.732	-0.346	0.857	238	1	1	1
g191	0	-1.31e-16	-0.0513	0.0301	-0.0814	0.732	-0.346	0.857	255	1	1	1
g716	0	-1.81e-18	-0.0504	0.0295	-0.0799	0.737	-0.34	0.569	221	2	2	1
g636	0	-1.72e-16	0.0496	-0.0291	0.0787	0.74	0.335	0.569	272	2	2	1
g142	0	8.64e-17	-0.0492	0.0289	-0.0781	0.742	-0.332	0.573	272	1	1	1
g1	0	-1.32e-16	-0.06	0.0352	-0.0952	0.754	-0.316	0.652	226	1	1	1
g151	0	1.85e-16	-0.0458	0.0269	-0.0727	0.76	-0.309	0.573	221	1	1	1
g201	0	-1.18e-17	-0.0458	0.0269	-0.0727	0.76	-0.309	0.343	204	1	1	1
g53	0	-1.75e-16	0.0458	-0.0269	0.0727	0.76	0.309	0.573	272	1	1	1
g50	0	-3.14e-17	-0.0456	0.0267	-0.0723	0.761	-0.307	0.857	238	1	1	1
g629	0	2.47e-16	-0.0453	0.0265	-0.0718	0.763	-0.305	0.573	272	1	1	1
g113	0	1.27e-16	-0.0447	0.0262	-0.0709	0.765	-0.301	0.573	221	1	1	1
g16	0	-7.23e-17	-0.0595	0.0349	-0.0944	0.765	-0.301	0.636	225	1	1	1
g1307	0	-3.97e-16	0.0445	-0.0261	0.0707	0.766	0.3	0.569	221	2	2	1
g672	0	-1.44e-16	0.0442	-0.0259	0.07	0.768	0.298	0.343	289	1	1	1
g171	0	2.11e-16	-0.0436	0.0256	-0.0692	0.771	-0.294	0.857	238	1	1	1
g190	0	2.13e-16	-0.043	0.0252	-0.0682	0.774	-0.29	0.857	238	1	1	1
g132	0	3.54e-16	-0.0424	0.0249	-0.0673	0.777	-0.286	0.857	255	1	1	1
g1156	0	-6.89e-17	-0.0555	0.0326	-0.0881	0.778	-0.284	0.62	224	1	1	1
g193	0	1.07e-16	0.0417	-0.0244	0.0661	0.781	0.281	0.856	238	2	2	1
g46	0	-1.47e-16	-0.0408	0.0239	-0.0646	0.786	-0.275	0.573	221	1	1	1
g235	0	-4.11e-16	-0.0604	0.0354	-0.0959	0.786	-0.274	0.685	228	1	1	1
g180	0	-1.37e-16	-0.0386	0.0226	-0.0612	0.797	-0.26	0.857	255	1	1	1
FOXD3	1	3	2.98	3.02	-0.0393	0.799	-0.256	0.753	232	1	1	1
g95	0	1.06e-16	-0.0379	0.0222	-0.0602	0.8	-0.256	0.339	289	2	2	1
g15	0	-2.14e-16	-0.0483	0.0283	-0.0767	0.807	-0.246	1	246	1	1	1
g166	0	3.7e-17	0.0362	-0.0212	0.0574	0.809	0.244	0.857	238	1	1	1
g177	0	4.97e-16	-0.0339	0.0199	-0.0538	0.821	-0.229	0.343	289	1	1	1
g79	0	2.17e-16	-0.0336	0.0197	-0.0534	0.822	-0.227	0.857	238	1	1	1
g172	0	-1.58e-17	-0.0329	0.0193	-0.0522	0.826	-0.222	0.343	204	1	1	1
g81	0	-1.37e-16	-0.033	0.0193	-0.0523	0.826	-0.222	0.339	204	2	2	1
g186	0	9.25e-17	0.0324	-0.019	0.0514	0.829	0.218	0.857	238	1	1	1
g604	0	-4.24e-17	-0.0415	0.0243	-0.0658	0.83	-0.216	0.685	228	1	1	1
g25	0	-1.04e-16	-0.0319	0.0187	-0.0507	0.831	-0.215	0.343	289	1	1	1
g178	0	-8.95e-17	0.0297	-0.0174	0.0471	0.843	0.2	0.857	238	1	1	1
g85	0	1.38e-16	-0.0296	0.0174	-0.047	0.843	-0.2	0.569	272	2	2	1
g109	0	-1.82e-16	-0.029	0.017	-0.046	0.846	-0.195	0.857	238	1	1	1
g105	0	3.88e-17	-0.0283	0.0166	-0.045	0.85	-0.191	0.573	221	1	1	1
g381	0	2.36e-17	-0.0414	0.0242	-0.0656	0.851	-0.189	0.982	248	1	1	1
g19	0	-3.84e-16	-0.0278	0.0163	-0.0442	0.853	-0.188	0.343	204	1	1	1
g94	0	-3.47e-17	0.0265	-0.0155	0.0421	0.859	0.179	0.856	255	2	2	1
g130	0	8.21e-17	-0.0259	0.0152	-0.0411	0.862	-0.175	0.573	221	1	1	1
g90	0	-3.9e-16	-0.0251	0.0147	-0.0399	0.867	-0.169	0.343	204	1	1	1
g736	0	-5.12e-17	0.0249	-0.0146	0.0394	0.868	0.167	0.857	238	1	1	1
g141	0	4.99e-16	-0.0245	0.0144	-0.0389	0.87	-0.165	0.573	221	1	1	1
ARID4A	1	3.89	3.89	3.89	-0.00171	0.874	-0.16	0.357	206	2	1	1
g123	0	-2.68e-16	-0.0238	0.0139	-0.0377	0.874	-0.16	0.857	255	1	1	1
g10	0	-1.35e-16	0.03	-0.0176	0.0476	0.879	0.154	0.875	254	1	1	1
POU4F3	1	2.59	2.6	2.58	0.0206	0.88	0.152	0.546	274	2	1	2
g122	0	-8.84e-17	-0.0224	0.0131	-0.0355	0.881	-0.151	0.0837	170	2	2	1
g7	0	-6.14e-17	-0.0295	0.0173	-0.0468	0.882	-0.15	0.753	232	1	1	1
g748	0	2.95e-16	-0.022	0.0129	-0.0348	0.883	-0.148	0.569	221	2	2	1
g56	0	-4.04e-16	0.0204	-0.0119	0.0323	0.892	0.137	0.569	272	2	2	1
g648	0	8.67e-18	-0.0202	0.0118	-0.032	0.893	-0.136	0.857	255	1	1	1
g174	0	3.72e-16	-0.0189	0.0111	-0.03	0.899	-0.128	0.573	221	1	1	1
g51	0	2.29e-16	-0.0191	0.0112	-0.0302	0.899	-0.128	0.857	255	1	1	1
g154	0	-2.07e-16	0.0189	-0.0111	0.0299	0.9	0.127	0.569	221	2	2	1
g9	0	-3.32e-18	0.0231	-0.0135	0.0367	0.909	0.116	0.946	243	1	1	1
g91	0	1.39e-16	0.0169	-0.00992	0.0268	0.91	0.114	0.343	204	1	1	1
g1173	0	2.7e-16	-0.0165	0.00965	-0.0261	0.912	-0.111	0.857	238	1	1	1
TEAD3	1	3.97	3.97	3.97	0.002	0.915	0.108	0.946	250	1	1	1
g136	0	7.65e-17	0.0159	-0.00934	0.0253	0.915	0.107	0.856	238	2	2	1
g161	0	-4.29e-17	0.0153	-0.00898	0.0243	0.918	0.103	0.569	272	2	2	1
g33	0	6.83e-17	-0.0153	0.00896	-0.0242	0.919	-0.103	0.573	272	1	1	1
g29	0	-3.5e-16	-0.0151	0.00884	-0.0239	0.92	-0.102	0.573	221	1	1	1
g619	0	-4.43e-17	-0.015	0.0088	-0.0238	0.92	-0.101	0.573	221	1	1	1
g149	0	-1.81e-16	-0.0142	0.00835	-0.0226	0.924	-0.096	0.343	289	1	1	1
g195	0	2.15e-16	0.014	-0.00822	0.0222	0.925	0.0944	0.181	306	1	1	1
g17	0	9e-17	0.0139	-0.00812	0.022	0.926	0.0934	0.857	255	1	1	1
g188	0	1.7e-16	0.0124	-0.00725	0.0196	0.934	0.0834	0.857	255	1	1	1
g204	0	4.7e-16	0.00934	-0.00547	0.0148	0.95	0.0629	0.857	238	1	1	1
g627	0	4.6e-16	0.00851	-0.00499	0.0135	0.955	0.0574	0.857	255	1	1	1
g66	0	-1.12e-16	0.00823	-0.00483	0.0131	0.956	0.0555	0.569	221	2	2	1
g189	0	3.29e-16	0.00799	-0.00469	0.0127	0.957	0.0539	0.343	204	1	1	1
g8	0	7.66e-18	-0.00985	0.00577	-0.0156	0.96	-0.0508	0.753	261	1	1	1
g24	0	-1.86e-16	0.00733	-0.00429	0.0116	0.961	0.0494	0.857	255	1	1	1
g35	0	-7.22e-18	-0.00713	0.00418	-0.0113	0.962	-0.048	0.857	238	1	1	1
g47	0	2.18e-16	0.00708	-0.00415	0.0112	0.962	0.0477	0.857	238	1	1	1
g152	0	-4.88e-16	-0.00681	0.00399	-0.0108	0.964	-0.0459	0.343	289	1	1	1
g88	0	1.03e-16	-0.00662	0.00388	-0.0105	0.965	-0.0446	0.857	238	1	1	1
g28	0	-1.13e-17	-0.00484	0.00284	-0.00767	0.974	-0.0326	0.573	272	1	1	1
g4	0	2.46e-17	-0.00587	0.00344	-0.00931	0.976	-0.0299	0.839	256	1	1	1
g131	0	1.51e-16	0.00427	-0.0025	0.00677	0.977	0.0287	0.569	221	2	2	1
g605	0	4.06e-16	0.00507	-0.00297	0.00805	0.979	0.0266	0.946	243	1	1	1
g654	0	4.51e-16	-0.00359	0.00211	-0.0057	0.981	-0.0242	0.181	187	1	1	1
g12	0	1.65e-16	0.00383	-0.00225	0.00608	0.984	0.0199	1	247	1	1	1
g68	0	-1.09e-16	-0.00162	0.000948	-0.00256	0.991	-0.0109	0.343	204	1	1	1
g80	0	1.05e-17	0.000998	-0.000585	0.00158	0.995	0.00672	0.857	255	1	1	1
g86	0	2.12e-16	-0.000774	0.000454	-0.00123	0.996	-0.00522	0.856	255	2	2	1
g96	0	-1.69e-16	-0.000192	0.000113	-0.000304	0.999	-0.00129	0.857	255	1	1	1
